# BUSCO version is: 5.7.1 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
60at7088	Complete	OW569326.1	23822586	23957773	+	4414.6	2651	https://v10-1.orthodb.org/?query=60at7088	Cadherin-like
63at7088	Complete	OW569334.1	1110568	1180290	+	4804.8	2860	https://v10-1.orthodb.org/?query=63at7088	Vacuolar protein sorting-associated protein 13, N-terminal domain
64at7088	Complete	OW569332.1	9810736	9842843	+	4049.0	2008	https://v10-1.orthodb.org/?query=64at7088	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
65at7088	Complete	OW569323.1	14765788	14869061	+	3690.9	1820	https://v10-1.orthodb.org/?query=65at7088	Domain of unknown function DUF1088
66at7088	Complete	OW569333.1	5766413	5792420	+	3813.7	1705	https://v10-1.orthodb.org/?query=66at7088	Pre-mRNA-processing-splicing factor 8, U5-snRNA-binding
68at7088	Complete	OW569320.1	35824515	35682172	-	5110.8	2479	https://v10-1.orthodb.org/?query=68at7088	Cell morphogenesis central region
69at7088	Complete	OW569338.1	3221199	3241680	+	3914.9	2092	https://v10-1.orthodb.org/?query=69at7088	FKBP12-rapamycin binding domain
70at7088	Complete	OW569340.1	7028819	7017614	-	4097.8	2937	https://v10-1.orthodb.org/?query=70at7088	EGF-like calcium-binding domain
72at7088	Complete	OW569328.1	13077489	12924293	-	4703.3	2410	https://v10-1.orthodb.org/?query=72at7088	Filamin/ABP280 repeat-like
74at7088	Complete	OW569336.1	11645184	11739135	+	4798.3	2297	https://v10-1.orthodb.org/?query=74at7088	Zinc finger C2H2-type
78at7088	Complete	OW569323.1	11448130	11406256	-	5612.1	3470	https://v10-1.orthodb.org/?query=78at7088	Baculoviral IAP repeat-containing protein 6
83at7088	Complete	OW569341.1	2427420	2342618	-	4390.3	2179	https://v10-1.orthodb.org/?query=83at7088	RyR/IP3R Homology associated domain
84at7088	Complete	OW569323.1	8488998	8527415	+	4639.2	2285	https://v10-1.orthodb.org/?query=84at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
86at7088	Complete	OW569330.1	13937920	13907902	-	3394.2	2002	https://v10-1.orthodb.org/?query=86at7088	UME domain
88at7088	Complete	OW569321.1	7176705	7213386	+	5617.5	2888	https://v10-1.orthodb.org/?query=88at7088	Chromo domain
96at7088	Complete	OW569320.1	33324473	33180957	-	3917.0	1990	https://v10-1.orthodb.org/?query=96at7088	Laminin G domain
101at7088	Complete	OW569320.1	32333987	32522787	+	3332.6	1859	https://v10-1.orthodb.org/?query=101at7088	PHR
103at7088	Complete	OW569339.1	12377886	12445629	+	4034.6	2044	https://v10-1.orthodb.org/?query=103at7088	Calcium-dependent secretion activator domain
105at7088	Complete	OW569341.1	3787827	3758358	-	5958.4	3942	https://v10-1.orthodb.org/?query=105at7088	EGF-like calcium-binding domain
106at7088	Complete	OW569330.1	16301922	16285958	-	4309.5	2377	https://v10-1.orthodb.org/?query=106at7088	small subunit processome component 20 homolog
112at7088	Complete	OW569328.1	13662170	13691611	+	3664.7	2010	https://v10-1.orthodb.org/?query=112at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
113at7088	Complete	OW569320.1	31932764	31720414	-	4566.3	2359	https://v10-1.orthodb.org/?query=113at7088	Dbl homology (DH) domain
116at7088	Complete	OW569321.1	5076458	5084931	+	3311.7	1711	https://v10-1.orthodb.org/?query=116at7088	FERM central domain
122at7088	Complete	OW569327.1	17764920	17677217	-	4017.5	1985	https://v10-1.orthodb.org/?query=122at7088	Tetratricopeptide repeat
123at7088	Complete	OW569323.1	3764945	3697915	-	3562.5	1812	https://v10-1.orthodb.org/?query=123at7088	DNA-directed DNA polymerase, family B, exonuclease domain
126at7088	Complete	OW569327.1	19740238	19779228	+	3629.2	1804	https://v10-1.orthodb.org/?query=126at7088	Phosphatidylinositol 3-/4-kinase, catalytic domain
127at7088	Complete	OW569339.1	5441652	5515627	+	4164.1	2395	https://v10-1.orthodb.org/?query=127at7088	Bromo adjacent homology (BAH) domain
128at7088	Complete	OW569332.1	3524246	3453366	-	5197.2	3284	https://v10-1.orthodb.org/?query=128at7088	Vacuolar protein sorting-associated protein 13, N-terminal domain
133at7088	Complete	OW569330.1	17341864	17290218	-	1567.8	1277	https://v10-1.orthodb.org/?query=133at7088	Glycoside hydrolase family 18, catalytic domain
136at7088	Complete	OW569321.1	14162856	14080376	-	3828.6	2071	https://v10-1.orthodb.org/?query=136at7088	Piezo domain
137at7088	Complete	OW569334.1	8384637	8330251	-	3247.2	1911	https://v10-1.orthodb.org/?query=137at7088	Protein kinase domain
138at7088	Complete	OW569330.1	6410576	6429649	+	2703.2	1942	https://v10-1.orthodb.org/?query=138at7088	Calponin homology domain
139at7088	Complete	OW569335.1	2470817	2426751	-	3884.1	2133	https://v10-1.orthodb.org/?query=139at7088	Pecanex, C-terminal
140at7088	Complete	OW569336.1	17232659	17431497	+	3383.4	2077	https://v10-1.orthodb.org/?query=140at7088	Gelsolin-like domain
145at7088	Complete	OW569339.1	11678680	11704805	+	3500.0	1649	https://v10-1.orthodb.org/?query=145at7088	Sodium channel protein
148at7088	Complete	OW569338.1	11984730	11927192	-	2828.9	1647	https://v10-1.orthodb.org/?query=148at7088	PDZ domain
155at7088	Complete	OW569322.1	17257333	17242258	-	3845.7	2190	https://v10-1.orthodb.org/?query=155at7088	Adenomatous polyposis coli protein repeat
158at7088	Complete	OW569337.1	13225968	13365341	+	2422.1	1149	https://v10-1.orthodb.org/?query=158at7088	Sodium channel protein
159at7088	Complete	OW569323.1	8122460	8137450	+	3435.7	1974	https://v10-1.orthodb.org/?query=159at7088	FYVE zinc finger
160at7088	Complete	OW569331.1	10973038	11129521	+	3306.6	1623	https://v10-1.orthodb.org/?query=160at7088	Pleckstrin homology domain
163at7088	Complete	OW569326.1	16418869	16435839	+	2157.6	1079	https://v10-1.orthodb.org/?query=163at7088	Low-density lipoprotein (LDL) receptor class A repeat
173at7088	Complete	OW569327.1	19163830	19201323	+	2594.0	1254	https://v10-1.orthodb.org/?query=173at7088	Clathrin, heavy chain, linker, core motif
177at7088	Complete	OW569330.1	15399413	15353167	-	3666.5	1810	https://v10-1.orthodb.org/?query=177at7088	Ion transport domain
179at7088	Complete	OW569324.1	19267560	19276034	+	2923.6	1348	https://v10-1.orthodb.org/?query=179at7088	Ankyrin repeat
183at7088	Complete	OW569324.1	23354908	23399416	+	3565.5	1887	https://v10-1.orthodb.org/?query=183at7088	Ankyrin repeat
184at7088	Complete	OW569322.1	746691	764309	+	3018.7	1690	https://v10-1.orthodb.org/?query=184at7088	Cadherin-like
186at7088	Complete	OW569332.1	10060089	10039106	-	3808.0	2037	https://v10-1.orthodb.org/?query=186at7088	Zinc finger, PHD-finger
190at7088	Complete	OW569341.1	9007024	8955363	-	2875.3	1369	https://v10-1.orthodb.org/?query=190at7088	WD40 repeat
193at7088	Complete	OW569336.1	1230132	1213448	-	3389.7	1527	https://v10-1.orthodb.org/?query=193at7088	Sec7, C-terminal
196at7088	Complete	OW569324.1	12167203	12221373	+	1823.2	1259	https://v10-1.orthodb.org/?query=196at7088	Cadherin-like
200at7088	Complete	OW569340.1	967549	1042400	+	3207.1	1908	https://v10-1.orthodb.org/?query=200at7088	protein unc-79 homolog
201at7088	Complete	OW569325.1	16790568	16826364	+	3108.9	1504	https://v10-1.orthodb.org/?query=201at7088	Thioredoxin domain
204at7088	Complete	OW569329.1	7298258	7304672	+	2376.8	1374	https://v10-1.orthodb.org/?query=204at7088	Zinc finger C2H2-type
206at7088	Complete	OW569328.1	8858744	8632895	-	3575.4	1894	https://v10-1.orthodb.org/?query=206at7088	Calponin homology domain
207at7088	Complete	OW569330.1	4533757	4505682	-	2954.5	1698	https://v10-1.orthodb.org/?query=207at7088	WD40 repeat
208at7088	Complete	OW569329.1	9213258	9224060	+	2675.3	1413	https://v10-1.orthodb.org/?query=208at7088	Ras GTPase-activating domain
210at7088	Complete	OW569329.1	10083060	10074487	-	3566.4	1590	https://v10-1.orthodb.org/?query=210at7088	RNA polymerase Rpb1, domain 5
211at7088	Complete	OW569332.1	12931878	12905268	-	2866.8	1673	https://v10-1.orthodb.org/?query=211at7088	Spatacsin, C-terminal domain
212at7088	Complete	OW569320.1	25542581	25505615	-	2829.0	1427	https://v10-1.orthodb.org/?query=212at7088	Laminin EGF domain
215at7088	Complete	OW569338.1	2935925	2954156	+	3359.7	1698	https://v10-1.orthodb.org/?query=215at7088	Sec7, C-terminal
220at7088	Complete	OW569333.1	9491155	9520002	+	2744.8	1279	https://v10-1.orthodb.org/?query=220at7088	Ferric reductase, NAD binding domain
231at7088	Complete	OW569340.1	5815861	5795747	-	3536.9	2295	https://v10-1.orthodb.org/?query=231at7088	Pleckstrin homology domain
232at7088	Complete	OW569332.1	10573308	10598333	+	3135.5	1568	https://v10-1.orthodb.org/?query=232at7088	Sister chromatid cohesion C-terminal domain
235at7088	Complete	OW569321.1	3240269	3248116	+	2981.2	1815	https://v10-1.orthodb.org/?query=235at7088	BP28, C-terminal domain
236at7088	Complete	OW569329.1	16586629	16557720	-	2414.4	1526	https://v10-1.orthodb.org/?query=236at7088	Nucleoporin Nup188
242at7088	Complete	OW569331.1	1898167	1941231	+	1745.9	1191	https://v10-1.orthodb.org/?query=242at7088	Proteasome component Ecm29
246at7088	Complete	OW569337.1	1700638	1643224	-	2032.7	981	https://v10-1.orthodb.org/?query=246at7088	TRPM, tetramerisation domain
248at7088	Complete	OW569339.1	11468418	11425874	-	3208.6	1597	https://v10-1.orthodb.org/?query=248at7088	Ras-associating (RA) domain
250at7088	Complete	OW569340.1	12229509	12303688	+	2522.3	1194	https://v10-1.orthodb.org/?query=250at7088	Cadherin, cytoplasmic domain
251at7088	Complete	OW569328.1	13946268	13966420	+	2839.4	1983	https://v10-1.orthodb.org/?query=251at7088	Ran binding domain
254at7088	Complete	OW569332.1	4368327	4351305	-	3477.8	1620	https://v10-1.orthodb.org/?query=254at7088	Helicase/UvrB, N-terminal
258at7088	Complete	OW569325.1	5453481	5499768	+	2818.7	1818	https://v10-1.orthodb.org/?query=258at7088	uncharacterized protein LOC106107457
259at7088	Complete	OW569341.1	6847353	6873940	+	2556.5	1340	https://v10-1.orthodb.org/?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	OW569320.1	6853800	6881171	+	2639.7	1418	https://v10-1.orthodb.org/?query=263at7088	High mobility group box domain
266at7088	Complete	OW569320.1	24289929	24154971	-	2973.3	1359	https://v10-1.orthodb.org/?query=266at7088	AMP-dependent synthetase/ligase
270at7088	Complete	OW569320.1	23620324	23636262	+	3470.6	2084	https://v10-1.orthodb.org/?query=270at7088	Zinc finger, PHD-finger
271at7088	Complete	OW569336.1	17785538	17820937	+	2723.8	1429	https://v10-1.orthodb.org/?query=271at7088	Protein FAM135
273at7088	Complete	OW569322.1	16644104	16678706	+	2071.7	1354	https://v10-1.orthodb.org/?query=273at7088	Cadherin-like
274at7088	Complete	OW569333.1	16415930	16410817	-	2653.8	1407	https://v10-1.orthodb.org/?query=274at7088	RNA polymerase Rpb1, domain 3
278at7088	Missing
281at7088	Complete	OW569332.1	1991762	1973709	-	2193.2	1240	https://v10-1.orthodb.org/?query=281at7088	Zinc finger C2H2-type
288at7088	Complete	OW569342.1	7271973	7359701	+	2895.5	1820	https://v10-1.orthodb.org/?query=288at7088	Dbl homology (DH) domain
296at7088	Complete	OW569320.1	29101959	29091180	-	1242.3	1355	https://v10-1.orthodb.org/?query=296at7088	Sperm-associated antigen 17
302at7088	Complete	OW569341.1	8785922	8746667	-	2209.3	1104	https://v10-1.orthodb.org/?query=302at7088	Calcium-dependent secretion activator domain
303at7088	Complete	OW569321.1	10012223	9988302	-	2946.9	2324	https://v10-1.orthodb.org/?query=303at7088	Phosphatidylinositol 3-/4-kinase, catalytic domain
307at7088	Complete	OW569322.1	6172669	6143450	-	2555.8	1388	https://v10-1.orthodb.org/?query=307at7088	Cadherin-like
311at7088	Complete	OW569335.1	7301925	7283001	-	2207.0	1386	https://v10-1.orthodb.org/?query=311at7088	Gamma tubulin complex component, C-terminal
315at7088	Complete	OW569334.1	1754437	1744988	-	2590.6	1367	https://v10-1.orthodb.org/?query=315at7088	Leucine-rich repeat
316at7088	Complete	OW569326.1	16196701	16176341	-	2964.6	2269	https://v10-1.orthodb.org/?query=316at7088	protein lava lamp-like
318at7088	Complete	OW569324.1	11780041	11757740	-	2843.1	1483	https://v10-1.orthodb.org/?query=318at7088	Cadherin-like
321at7088	Complete	OW569320.1	33673920	33657319	-	1905.8	1287	https://v10-1.orthodb.org/?query=321at7088	uncharacterized protein LOC101746166
322at7088	Complete	OW569322.1	16783238	16791236	+	1704.5	1098	https://v10-1.orthodb.org/?query=322at7088	Zinc finger C2H2-type
324at7088	Complete	OW569329.1	11869382	11851446	-	2413.1	1186	https://v10-1.orthodb.org/?query=324at7088	Protein kinase domain
325at7088	Complete	OW569336.1	18396175	18363074	-	2273.3	1395	https://v10-1.orthodb.org/?query=325at7088	Virilizer, N-terminal
326at7088	Complete	OW569321.1	2415569	2400544	-	2390.4	1372	https://v10-1.orthodb.org/?query=326at7088	HEAT repeat
327at7088	Complete	OW569330.1	3830669	3857388	+	2317.8	1680	https://v10-1.orthodb.org/?query=327at7088	Serine-threonine/tyrosine-protein kinase, catalytic domain
328at7088	Complete	OW569338.1	17471630	17465377	-	2482.0	1615	https://v10-1.orthodb.org/?query=328at7088	Nucleolar pre-ribosomal-associated protein 1, C-terminal domain
332at7088	Complete	OW569329.1	8818123	8795880	-	2753.9	1364	https://v10-1.orthodb.org/?query=332at7088	Helicase/UvrB, N-terminal
335at7088	Complete	OW569325.1	6223065	6218165	-	1985.4	1141	https://v10-1.orthodb.org/?query=335at7088	PTP type protein phosphatase
338at7088	Complete	OW569330.1	11027159	10978658	-	2979.8	1496	https://v10-1.orthodb.org/?query=338at7088	Bromodomain
340at7088	Complete	OW569335.1	2307310	2324753	+	2296.7	1478	https://v10-1.orthodb.org/?query=340at7088	LOC101738347
342at7088	Complete	OW569331.1	4397038	4383187	-	2678.3	1657	https://v10-1.orthodb.org/?query=342at7088	Zinc finger, PHD-finger
345at7088	Complete	OW569327.1	5160456	5142295	-	2909.0	1655	https://v10-1.orthodb.org/?query=345at7088	Active zone protein ELKS
350at7088	Complete	OW569332.1	10645301	10650042	+	2149.4	1111	https://v10-1.orthodb.org/?query=350at7088	Beta-propeller repeat TECPR
353at7088	Complete	OW569341.1	3491145	3563869	+	2528.2	1288	https://v10-1.orthodb.org/?query=353at7088	Rho GTPase-activating protein domain
354at7088	Complete	OW569334.1	11632928	11629208	-	2403.3	1101	https://v10-1.orthodb.org/?query=354at7088	Leucine-rich repeat
355at7088	Complete	OW569334.1	2493783	2467834	-	2248.6	1158	https://v10-1.orthodb.org/?query=355at7088	Ankyrin repeat
356at7088	Complete	OW569322.1	11202852	11180254	-	2155.9	1415	https://v10-1.orthodb.org/?query=356at7088	uncharacterized protein LOC111355965
357at7088	Complete	OW569320.1	5966259	5926006	-	2240.2	1253	https://v10-1.orthodb.org/?query=357at7088	Superoxide dismutase, copper/zinc binding domain
360at7088	Complete	OW569320.1	21565573	21627557	+	2183.3	1058	https://v10-1.orthodb.org/?query=360at7088	Potassium channel domain
363at7088	Complete	OW569340.1	16412255	16406198	-	2533.3	1599	https://v10-1.orthodb.org/?query=363at7088	Tetratricopeptide repeat
366at7088	Complete	OW569336.1	8733239	8766974	+	3157.7	1777	https://v10-1.orthodb.org/?query=366at7088	Nucleoprotein TPR/MLP1
367at7088	Complete	OW569325.1	22455219	22355123	-	2789.9	1538	https://v10-1.orthodb.org/?query=367at7088	C2 domain
375at7088	Complete	OW569334.1	12840302	12873664	+	1650.8	1256	https://v10-1.orthodb.org/?query=375at7088	CARD domain
380at7088	Complete	OW569333.1	3319439	3272517	-	2136.7	1152	https://v10-1.orthodb.org/?query=380at7088	ATPase, dynein-related, AAA domain
382at7088	Complete	OW569338.1	16833024	16827445	-	1669.0	1126	https://v10-1.orthodb.org/?query=382at7088	Histone acetyltransferase domain, MYST-type
383at7088	Complete	OW569332.1	10671399	10653270	-	2748.2	1224	https://v10-1.orthodb.org/?query=383at7088	Splicing factor 3B subunit 1
384at7088	Complete	OW569329.1	13159616	13154056	-	2157.3	1463	https://v10-1.orthodb.org/?query=384at7088	RZZ complex, subunit KNTC1/ROD, C-terminal
385at7088	Complete	OW569323.1	7110005	7072323	-	2662.9	1659	https://v10-1.orthodb.org/?query=385at7088	Proteasome activator Blm10, mid region
386at7088	Complete	OW569336.1	4737428	4726415	-	2395.7	1107	https://v10-1.orthodb.org/?query=386at7088	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
389at7088	Complete	OW569320.1	17891491	17916362	+	2158.1	1072	https://v10-1.orthodb.org/?query=389at7088	Mediator complex, subunit Med23
391at7088	Complete	OW569320.1	31609715	31567561	-	2122.4	1109	https://v10-1.orthodb.org/?query=391at7088	Sterol-sensing domain
392at7088	Complete	OW569328.1	13853043	13872750	+	2465.2	1316	https://v10-1.orthodb.org/?query=392at7088	UDP-glucose:Glycoprotein Glucosyltransferase
393at7088	Complete	OW569339.1	10122976	10079784	-	2115.8	1053	https://v10-1.orthodb.org/?query=393at7088	dDENN domain
394at7088	Complete	OW569322.1	10131617	10156916	+	2795.2	1496	https://v10-1.orthodb.org/?query=394at7088	RUN domain
396at7088	Complete	OW569324.1	23256198	23263257	+	1857.1	1125	https://v10-1.orthodb.org/?query=396at7088	Rab3-GAP regulatory subunit, N-terminal
401at7088	Complete	OW569324.1	11633473	11598205	-	2253.7	1062	https://v10-1.orthodb.org/?query=401at7088	Protein kinase domain
408at7088	Complete	OW569321.1	4331020	4341286	+	2173.0	1334	https://v10-1.orthodb.org/?query=408at7088	Zinc finger C2H2-type
412at7088	Complete	OW569332.1	18924518	18998229	+	2376.1	1366	https://v10-1.orthodb.org/?query=412at7088	Pleckstrin homology domain
417at7088	Complete	OW569323.1	7138927	7111866	-	1877.8	1032	https://v10-1.orthodb.org/?query=417at7088	Helicase, C-terminal
420at7088	Complete	OW569340.1	7304644	7384823	+	2061.2	1187	https://v10-1.orthodb.org/?query=420at7088	Dbl homology (DH) domain
427at7088	Complete	OW569325.1	2434639	2495907	+	2608.2	1508	https://v10-1.orthodb.org/?query=427at7088	Ankyrin repeat
429at7088	Complete	OW569334.1	1342128	1263477	-	2375.8	1349	https://v10-1.orthodb.org/?query=429at7088	WW domain
430at7088	Complete	OW569322.1	14098079	14085269	-	2359.5	1202	https://v10-1.orthodb.org/?query=430at7088	Leucine-rich repeat
434at7088	Duplicated	OW569328.1	16782648	16789322	+	2362.2	1232	https://v10-1.orthodb.org/?query=434at7088	DNA-directed DNA polymerase, family B, exonuclease domain
434at7088	Duplicated	OW569333.1	11716626	11710112	-	2317.6	1228	https://v10-1.orthodb.org/?query=434at7088	DNA-directed DNA polymerase, family B, exonuclease domain
434at7088	Duplicated	OW569328.1	16638538	16632490	-	2292.0	1189	https://v10-1.orthodb.org/?query=434at7088	DNA-directed DNA polymerase, family B, exonuclease domain
437at7088	Complete	OW569321.1	23325697	23298682	-	1523.5	880	https://v10-1.orthodb.org/?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Complete	OW569324.1	8886410	8895325	+	2087.3	1058	https://v10-1.orthodb.org/?query=443at7088	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead
445at7088	Complete	OW569325.1	20870805	20849497	-	1992.9	1208	https://v10-1.orthodb.org/?query=445at7088	Protein kinase domain
450at7088	Complete	OW569328.1	16978541	16986726	+	2102.7	1246	https://v10-1.orthodb.org/?query=450at7088	Zinc finger C2H2-type
455at7088	Complete	OW569321.1	14075678	14079209	+	2694.4	1119	https://v10-1.orthodb.org/?query=455at7088	RNA polymerase Rpb2, domain 2
456at7088	Complete	OW569334.1	12027273	12031293	+	2250.4	1184	https://v10-1.orthodb.org/?query=456at7088	Leucine-rich repeat
458at7088	Missing
461at7088	Complete	OW569332.1	16164375	16209063	+	2171.6	1101	https://v10-1.orthodb.org/?query=461at7088	Histidine phosphatase superfamily, clade-2
464at7088	Complete	OW569325.1	11867224	11824099	-	2065.7	1222	https://v10-1.orthodb.org/?query=464at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
467at7088	Complete	OW569333.1	17665291	17703340	+	2276.8	1194	https://v10-1.orthodb.org/?query=467at7088	PurM-like, C-terminal domain
468at7088	Complete	OW569336.1	6320053	6259262	-	2559.7	1387	https://v10-1.orthodb.org/?query=468at7088	Dbl homology (DH) domain
478at7088	Complete	OW569328.1	2550584	2506215	-	2279.9	1253	https://v10-1.orthodb.org/?query=478at7088	PDZ domain
479at7088	Complete	OW569340.1	10729455	10723481	-	2032.8	1356	https://v10-1.orthodb.org/?query=479at7088	Adenylyl cyclase class-3/4/guanylyl cyclase
481at7088	Complete	OW569331.1	11544148	11526545	-	2096.6	1101	https://v10-1.orthodb.org/?query=481at7088	PurM-like, C-terminal domain
486at7088	Complete	OW569336.1	15057367	15045924	-	1768.9	844	https://v10-1.orthodb.org/?query=486at7088	DNA topoisomerase, type IIA, subunit A/C-terminal
488at7088	Complete	OW569323.1	20797818	20775388	-	1653.1	1100	https://v10-1.orthodb.org/?query=488at7088	Ankyrin repeat
489at7088	Complete	OW569327.1	20945894	20965819	+	2587.9	2489	https://v10-1.orthodb.org/?query=489at7088	Zinc finger C2H2 superfamily
490at7088	Complete	OW569332.1	14896566	14973746	+	1565.3	1158	https://v10-1.orthodb.org/?query=490at7088	CLIP1, zinc knuckle
492at7088	Complete	OW569338.1	9258657	9266526	+	1696.9	924	https://v10-1.orthodb.org/?query=492at7088	Rho GTPase-activating protein domain
494at7088	Complete	OW569325.1	15728519	15661393	-	2328.4	1527	https://v10-1.orthodb.org/?query=494at7088	PWWP domain
495at7088	Complete	OW569321.1	5799236	5790783	-	2412.5	1287	https://v10-1.orthodb.org/?query=495at7088	Protein kinase domain
496at7088	Complete	OW569342.1	8099121	7970241	-	1910.5	1074	https://v10-1.orthodb.org/?query=496at7088	Immunoglobulin
498at7088	Complete	OW569326.1	1920590	1930889	+	1649.2	937	https://v10-1.orthodb.org/?query=498at7088	Aminoacyl-tRNA synthetase, class Ia
499at7088	Complete	OW569332.1	11572405	11565659	-	1917.1	900	https://v10-1.orthodb.org/?query=499at7088	RNA polymerase Rpb2, domain 2
504at7088	Complete	OW569331.1	11453970	11476523	+	2043.2	1205	https://v10-1.orthodb.org/?query=504at7088	Rab-GTPase-TBC domain
505at7088	Complete	OW569330.1	9159558	9146426	-	2094.4	1163	https://v10-1.orthodb.org/?query=505at7088	WD40/YVTN repeat-like-containing domain superfamily
506at7088	Complete	OW569320.1	24819583	24794851	-	1940.4	951	https://v10-1.orthodb.org/?query=506at7088	Ankyrin repeat
