# BUSCO version is: 5.7.1 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
72at7088	Complete	HG992099.1	1734166	1582160	-	4703.2	2404	https://v10-1.orthodb.org/?query=72at7088	Filamin/ABP280 repeat-like
74at7088	Complete	HG992074.1	3144091	3129761	-	4798.1	2297	https://v10-1.orthodb.org/?query=74at7088	Zinc finger C2H2-type
78at7088	Complete	HG992143.1	2049112	1973521	-	5201.4	3433	https://v10-1.orthodb.org/?query=78at7088	Baculoviral IAP repeat-containing protein 6
83at7088	Complete	HG992123.1	2572929	2497306	-	4382.9	2179	https://v10-1.orthodb.org/?query=83at7088	RyR/IP3R Homology associated domain
84at7088	Complete	HG992110.1	1026709	990427	-	4630.0	2285	https://v10-1.orthodb.org/?query=84at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
86at7088	Complete	HG992092.1	1136448	1175158	+	3398.7	2020	https://v10-1.orthodb.org/?query=86at7088	UME domain
88at7088	Complete	HG992117.1	1853848	1891308	+	5615.8	2888	https://v10-1.orthodb.org/?query=88at7088	Chromo domain
96at7088	Complete	HG992055.1	26888749	26734173	-	3916.9	1990	https://v10-1.orthodb.org/?query=96at7088	Laminin G domain
101at7088	Complete	HG992055.1	25762081	25806452	+	2771.2	1578	https://v10-1.orthodb.org/?query=101at7088	PHR
103at7088	Complete	HG992066.1	849088	919102	+	4222.4	2145	https://v10-1.orthodb.org/?query=103at7088	Calcium-dependent secretion activator domain
105at7088	Complete	HG992123.1	4050102	4020501	-	5946.4	3942	https://v10-1.orthodb.org/?query=105at7088	EGF-like calcium-binding domain
106at7088	Complete	HG992063.1	5636706	5666769	+	4302.7	2377	https://v10-1.orthodb.org/?query=106at7088	small subunit processome component 20 homolog
112at7088	Complete	HG992099.1	2329811	2372469	+	3654.9	2007	https://v10-1.orthodb.org/?query=112at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
113at7088	Complete	HG992055.1	25651736	25416920	-	4568.2	2359	https://v10-1.orthodb.org/?query=113at7088	Dbl homology (DH) domain
116at7088	Complete	HG992096.1	5247181	5256408	+	3314.8	1711	https://v10-1.orthodb.org/?query=116at7088	FERM central domain
122at7088	Complete	HG992084.1	712495	763152	+	4017.1	1987	https://v10-1.orthodb.org/?query=122at7088	Tetratricopeptide repeat
123at7088	Complete	HG992107.1	1539320	1580031	+	3559.6	1812	https://v10-1.orthodb.org/?query=123at7088	DNA-directed DNA polymerase, family B, exonuclease domain
126at7088	Complete	HG992080.1	4797428	4754203	-	3626.8	1804	https://v10-1.orthodb.org/?query=126at7088	Phosphatidylinositol 3-/4-kinase, catalytic domain
127at7088	Complete	HG992072.1	39580	122725	+	4208.2	2447	https://v10-1.orthodb.org/?query=127at7088	Bromo adjacent homology (BAH) domain
128at7088	Complete	HG992081.1	2662316	2725707	+	5214.6	3278	https://v10-1.orthodb.org/?query=128at7088	Vacuolar protein sorting-associated protein 13, N-terminal domain
133at7088	Complete	HG992063.1	4417771	4476784	+	1560.6	1275	https://v10-1.orthodb.org/?query=133at7088	Glycoside hydrolase family 18, catalytic domain
136at7088	Complete	HG992109.1	4533881	4615964	+	3831.3	2072	https://v10-1.orthodb.org/?query=136at7088	Piezo domain
137at7088	Complete	HG992111.1	3967358	3905710	-	3256.2	1911	https://v10-1.orthodb.org/?query=137at7088	Protein kinase domain
138at7088	Complete	HG992058.1	6605954	6620312	+	2621.9	1868	https://v10-1.orthodb.org/?query=138at7088	Calponin homology domain
139at7088	Complete	HG992138.1	1556103	1597720	+	3899.8	2113	https://v10-1.orthodb.org/?query=139at7088	Pecanex, C-terminal
140at7088	Complete	HG992124.1	1845739	1707475	-	3390.8	2059	https://v10-1.orthodb.org/?query=140at7088	Gelsolin-like domain
145at7088	Complete	HG992066.1	122469	154606	+	3460.7	1656	https://v10-1.orthodb.org/?query=145at7088	Sodium channel protein
148at7088	Complete	HG992135.1	2059693	2010716	-	2830.9	1647	https://v10-1.orthodb.org/?query=148at7088	PDZ domain
155at7088	Complete	HG992071.1	5634866	5652934	+	3850.5	2190	https://v10-1.orthodb.org/?query=155at7088	Adenomatous polyposis coli protein repeat
158at7088	Complete	HG992120.1	985283	900515	-	2400.9	1149	https://v10-1.orthodb.org/?query=158at7088	Sodium channel protein
159at7088	Complete	HG992110.1	1530143	1503048	-	3431.2	1974	https://v10-1.orthodb.org/?query=159at7088	FYVE zinc finger
160at7088	Complete	HG992100.1	971510	1154695	+	3257.6	1621	https://v10-1.orthodb.org/?query=160at7088	Pleckstrin homology domain
163at7088	Complete	HG992101.1	3796230	3810360	+	2159.1	1079	https://v10-1.orthodb.org/?query=163at7088	Low-density lipoprotein (LDL) receptor class A repeat
173at7088	Complete	HG992080.1	5413798	5369044	-	2597.8	1255	https://v10-1.orthodb.org/?query=173at7088	Clathrin, heavy chain, linker, core motif
177at7088	Complete	HG992063.1	6380352	6306675	-	3659.5	1810	https://v10-1.orthodb.org/?query=177at7088	Ion transport domain
179at7088	Complete	HG992086.1	849160	839837	-	2891.3	1348	https://v10-1.orthodb.org/?query=179at7088	Ankyrin repeat
183at7088	Complete	HG992093.1	3501523	3547040	+	3570.7	1887	https://v10-1.orthodb.org/?query=183at7088	Ankyrin repeat
184at7088	Complete	HG992060.1	606376	624006	+	3008.3	1690	https://v10-1.orthodb.org/?query=184at7088	Cadherin-like
186at7088	Complete	HG992087.1	4379894	4362967	-	3803.3	2037	https://v10-1.orthodb.org/?query=186at7088	Zinc finger, PHD-finger
190at7088	Complete	HG992057.1	172861	133838	-	2879.4	1369	https://v10-1.orthodb.org/?query=190at7088	WD40 repeat
193at7088	Complete	HG992137.1	2982239	2991685	+	3388.9	1527	https://v10-1.orthodb.org/?query=193at7088	Sec7, C-terminal
196at7088	Complete	HG992062.1	2328854	2290129	-	1829.8	1317	https://v10-1.orthodb.org/?query=196at7088	Cadherin-like
200at7088	Complete	HG992144.1	2063868	2006286	-	3236.5	1915	https://v10-1.orthodb.org/?query=200at7088	protein unc-79 homolog
201at7088	Complete	HG992141.1	652352	619900	-	3106.3	1503	https://v10-1.orthodb.org/?query=201at7088	Thioredoxin domain
204at7088	Complete	HG992079.1	5107956	5100370	-	2382.5	1378	https://v10-1.orthodb.org/?query=204at7088	Zinc finger C2H2-type
206at7088	Complete	HG992094.1	2851327	2651853	-	3589.7	1890	https://v10-1.orthodb.org/?query=206at7088	Calponin homology domain
207at7088	Complete	HG992058.1	4624476	4609861	-	2953.5	1698	https://v10-1.orthodb.org/?query=207at7088	WD40 repeat
208at7088	Complete	HG992079.1	3009147	2997987	-	2676.8	1413	https://v10-1.orthodb.org/?query=208at7088	Ras GTPase-activating domain
210at7088	Complete	HG992079.1	2069714	2076979	+	3261.7	1392	https://v10-1.orthodb.org/?query=210at7088	RNA polymerase Rpb1, domain 5
211at7088	Complete	HG992112.1	1639985	1596796	-	2872.3	1673	https://v10-1.orthodb.org/?query=211at7088	Spatacsin, C-terminal domain
212at7088	Complete	HG992055.1	4823180	4854993	+	2825.7	1427	https://v10-1.orthodb.org/?query=212at7088	Laminin EGF domain
215at7088	Complete	HG992129.1	1557156	1534845	-	3363.5	1700	https://v10-1.orthodb.org/?query=215at7088	Sec7, C-terminal
220at7088	Complete	HG992082.1	4714970	4746716	+	2743.9	1279	https://v10-1.orthodb.org/?query=220at7088	Ferric reductase, NAD binding domain
231at7088	Complete	HG992142.1	2463984	2443762	-	3528.3	2297	https://v10-1.orthodb.org/?query=231at7088	Pleckstrin homology domain
232at7088	Complete	HG992087.1	4940279	4958561	+	3094.9	1528	https://v10-1.orthodb.org/?query=232at7088	Sister chromatid cohesion C-terminal domain
235at7088	Complete	HG992096.1	3248145	3255430	+	2965.7	1815	https://v10-1.orthodb.org/?query=235at7088	BP28, C-terminal domain
236at7088	Complete	HG992103.1	5400375	5417960	+	2406.8	1526	https://v10-1.orthodb.org/?query=236at7088	Nucleoporin Nup188
242at7088	Complete	HG992097.1	2032604	2079794	+	1727.0	1204	https://v10-1.orthodb.org/?query=242at7088	Proteasome component Ecm29
246at7088	Complete	HG992130.1	3005018	3069855	+	2030.8	981	https://v10-1.orthodb.org/?query=246at7088	TRPM, tetramerisation domain
248at7088	Complete	HG992072.1	6401144	6370291	-	3039.7	1513	https://v10-1.orthodb.org/?query=248at7088	Ras-associating (RA) domain
250at7088	Complete	HG992085.1	2108227	2171017	+	2619.7	1221	https://v10-1.orthodb.org/?query=250at7088	Cadherin, cytoplasmic domain
251at7088	Complete	HG992099.1	2632495	2649438	+	2837.3	1982	https://v10-1.orthodb.org/?query=251at7088	Ran binding domain
254at7088	Complete	HG992081.1	1486375	1515920	+	3473.0	1620	https://v10-1.orthodb.org/?query=254at7088	Helicase/UvrB, N-terminal
258at7088	Complete	HG992077.1	5764878	5808221	+	2814.7	1818	https://v10-1.orthodb.org/?query=258at7088	uncharacterized protein LOC106107457
259at7088	Complete	HG992126.1	2046303	2014345	-	2560.3	1340	https://v10-1.orthodb.org/?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	HG992056.1	7277434	7206938	-	2608.6	1418	https://v10-1.orthodb.org/?query=263at7088	High mobility group box domain
266at7088	Complete	HG992055.1	6408499	6558961	+	2970.8	1359	https://v10-1.orthodb.org/?query=266at7088	AMP-dependent synthetase/ligase
270at7088	Complete	HG992055.1	7149224	7134998	-	3468.5	2084	https://v10-1.orthodb.org/?query=270at7088	Zinc finger, PHD-finger
271at7088	Complete	HG992124.1	1369429	1341236	-	2721.7	1429	https://v10-1.orthodb.org/?query=271at7088	Protein FAM135
273at7088	Complete	HG992071.1	6231235	6199504	-	2056.6	1355	https://v10-1.orthodb.org/?query=273at7088	Cadherin-like
274at7088	Complete	HG992113.1	1655351	1649922	-	2656.3	1407	https://v10-1.orthodb.org/?query=274at7088	RNA polymerase Rpb1, domain 3
278at7088	Missing
281at7088	Complete	HG992081.1	4228797	4238768	+	2208.2	1240	https://v10-1.orthodb.org/?query=281at7088	Zinc finger C2H2-type
288at7088	Complete	HG992076.1	4781639	4676165	-	2906.4	1820	https://v10-1.orthodb.org/?query=288at7088	Dbl homology (DH) domain
296at7088	Complete	HG992055.1	22232712	22217154	-	1209.5	1355	https://v10-1.orthodb.org/?query=296at7088	Sperm-associated antigen 17
302at7088	Complete	HG992126.1	69987	114601	+	2207.4	1106	https://v10-1.orthodb.org/?query=302at7088	Calcium-dependent secretion activator domain
303at7088	Complete	HG992133.1	3975142	4012147	+	2927.8	2325	https://v10-1.orthodb.org/?query=303at7088	Phosphatidylinositol 3-/4-kinase, catalytic domain
307at7088	Complete	HG992060.1	6310066	6286904	-	2546.6	1387	https://v10-1.orthodb.org/?query=307at7088	Cadherin-like
311at7088	Complete	HG992105.1	2204190	2219585	+	2195.7	1386	https://v10-1.orthodb.org/?query=311at7088	Gamma tubulin complex component, C-terminal
315at7088	Complete	HG992125.1	3011010	3024690	+	2593.9	1354	https://v10-1.orthodb.org/?query=315at7088	Leucine-rich repeat
316at7088	Complete	HG992101.1	3615841	3604333	-	2537.7	2081	https://v10-1.orthodb.org/?query=316at7088	protein lava lamp-like
318at7088	Complete	HG992062.1	2729383	2760793	+	2851.4	1483	https://v10-1.orthodb.org/?query=318at7088	Cadherin-like
321at7088	Complete	HG992055.1	27266322	27256604	-	1900.7	1287	https://v10-1.orthodb.org/?query=321at7088	uncharacterized protein LOC101746166
322at7088	Complete	HG992071.1	6070963	6063537	-	1693.0	1098	https://v10-1.orthodb.org/?query=322at7088	Zinc finger C2H2-type
324at7088	Complete	HG992079.1	258262	275290	+	2409.1	1186	https://v10-1.orthodb.org/?query=324at7088	Protein kinase domain
325at7088	Complete	HG992124.1	678344	694967	+	2271.5	1395	https://v10-1.orthodb.org/?query=325at7088	Virilizer, N-terminal
326at7088	Complete	HG992096.1	2351842	2334175	-	2391.7	1372	https://v10-1.orthodb.org/?query=326at7088	HEAT repeat
327at7088	Complete	HG992058.1	4075544	4051593	-	2317.3	1680	https://v10-1.orthodb.org/?query=327at7088	Serine-threonine/tyrosine-protein kinase, catalytic domain
328at7088	Complete	HG992136.1	3377276	3371026	-	2469.2	1615	https://v10-1.orthodb.org/?query=328at7088	Nucleolar pre-ribosomal-associated protein 1, C-terminal domain
332at7088	Complete	HG992079.1	3422864	3438586	+	2755.5	1364	https://v10-1.orthodb.org/?query=332at7088	Helicase/UvrB, N-terminal
335at7088	Complete	HG992104.1	5034871	5039776	+	1984.5	1148	https://v10-1.orthodb.org/?query=335at7088	PTP type protein phosphatase
338at7088	Complete	HG992092.1	2879347	2933875	+	2979.2	1496	https://v10-1.orthodb.org/?query=338at7088	Bromodomain
340at7088	Complete	HG992138.1	1732184	1715158	-	2173.8	1478	https://v10-1.orthodb.org/?query=340at7088	LOC101738347
342at7088	Complete	HG992097.1	4602685	4587753	-	2684.9	1657	https://v10-1.orthodb.org/?query=342at7088	Zinc finger, PHD-finger
345at7088	Complete	HG992069.1	1832971	1815159	-	2912.2	1655	https://v10-1.orthodb.org/?query=345at7088	Active zone protein ELKS
350at7088	Complete	HG992087.1	5001888	5008106	+	2149.4	1111	https://v10-1.orthodb.org/?query=350at7088	Beta-propeller repeat TECPR
353at7088	Complete	HG992123.1	3774016	3834477	+	2528.3	1288	https://v10-1.orthodb.org/?query=353at7088	Rho GTPase-activating protein domain
354at7088	Complete	HG992102.1	2263435	2259691	-	2401.9	1101	https://v10-1.orthodb.org/?query=354at7088	Leucine-rich repeat
355at7088	Complete	HG992125.1	1971930	1993429	+	2245.8	1158	https://v10-1.orthodb.org/?query=355at7088	Ankyrin repeat
356at7088	Complete	HG992059.1	5298311	5325637	+	2139.1	1396	https://v10-1.orthodb.org/?query=356at7088	uncharacterized protein LOC111355965
357at7088	Complete	HG992056.1	8279573	8314178	+	2245.3	1253	https://v10-1.orthodb.org/?query=357at7088	Superoxide dismutase, copper/zinc binding domain
360at7088	Complete	HG992055.1	9550459	9485512	-	2191.6	1058	https://v10-1.orthodb.org/?query=360at7088	Potassium channel domain
363at7088	Complete	HG992128.1	1508448	1514496	+	2543.0	1599	https://v10-1.orthodb.org/?query=363at7088	Tetratricopeptide repeat
366at7088	Complete	HG992074.1	6303056	6275624	-	3161.1	1777	https://v10-1.orthodb.org/?query=366at7088	Nucleoprotein TPR/MLP1
367at7088	Complete	HG992061.1	5664708	5564682	-	2799.0	1530	https://v10-1.orthodb.org/?query=367at7088	C2 domain
375at7088	Complete	HG992102.1	3488086	3533894	+	1653.3	1256	https://v10-1.orthodb.org/?query=375at7088	CARD domain
380at7088	Complete	HG992115.1	1662385	1694541	+	2151.7	1152	https://v10-1.orthodb.org/?query=380at7088	ATPase, dynein-related, AAA domain
382at7088	Complete	HG992136.1	2603677	2597663	-	1665.7	1126	https://v10-1.orthodb.org/?query=382at7088	Histone acetyltransferase domain, MYST-type
383at7088	Complete	HG992087.1	5036666	5018258	-	2747.1	1224	https://v10-1.orthodb.org/?query=383at7088	Splicing factor 3B subunit 1
384at7088	Complete	HG992122.1	3571331	3576909	+	2146.9	1463	https://v10-1.orthodb.org/?query=384at7088	RZZ complex, subunit KNTC1/ROD, C-terminal
385at7088	Complete	HG992110.1	2648316	2679978	+	2679.5	1670	https://v10-1.orthodb.org/?query=385at7088	Proteasome activator Blm10, mid region
386at7088	Complete	HG992127.1	845792	835053	-	2397.0	1107	https://v10-1.orthodb.org/?query=386at7088	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
389at7088	Complete	HG992055.1	13927237	13907336	-	2159.1	1072	https://v10-1.orthodb.org/?query=389at7088	Mediator complex, subunit Med23
391at7088	Complete	HG992055.1	25299777	25248730	-	2106.3	1109	https://v10-1.orthodb.org/?query=391at7088	Sterol-sensing domain
392at7088	Complete	HG992099.1	2532400	2559109	+	2463.1	1316	https://v10-1.orthodb.org/?query=392at7088	UDP-glucose:Glycoprotein Glucosyltransferase
393at7088	Complete	HG992072.1	4834637	4758538	-	2122.5	1046	https://v10-1.orthodb.org/?query=393at7088	dDENN domain
394at7088	Complete	HG992059.1	6411683	6388293	-	2787.0	1496	https://v10-1.orthodb.org/?query=394at7088	RUN domain
396at7088	Complete	HG992093.1	3391525	3400240	+	1835.5	1125	https://v10-1.orthodb.org/?query=396at7088	Rab3-GAP regulatory subunit, N-terminal
401at7088	Complete	HG992062.1	2898968	2931441	+	2254.5	1062	https://v10-1.orthodb.org/?query=401at7088	Protein kinase domain
408at7088	Complete	HG992096.1	4475167	4484081	+	2175.7	1334	https://v10-1.orthodb.org/?query=408at7088	Zinc finger C2H2-type
412at7088	Complete	HG992118.1	3075455	3127001	+	2381.2	1373	https://v10-1.orthodb.org/?query=412at7088	Pleckstrin homology domain
417at7088	Complete	HG992110.1	2629803	2645337	+	1883.0	1031	https://v10-1.orthodb.org/?query=417at7088	Helicase, C-terminal
420at7088	Complete	HG992085.1	5515692	5434847	-	2065.6	1187	https://v10-1.orthodb.org/?query=420at7088	Dbl homology (DH) domain
427at7088	Complete	HG992077.1	2336517	2418107	+	2609.7	1508	https://v10-1.orthodb.org/?query=427at7088	Ankyrin repeat
429at7088	Complete	HG992125.1	3511580	3523773	+	2383.8	1349	https://v10-1.orthodb.org/?query=429at7088	WW domain
430at7088	Complete	HG992059.1	2392207	2413833	+	2356.8	1202	https://v10-1.orthodb.org/?query=430at7088	Leucine-rich repeat
434at7088	Complete	HG992099.1	5486320	5493367	+	2362.5	1232	https://v10-1.orthodb.org/?query=434at7088	DNA-directed DNA polymerase, family B, exonuclease domain
437at7088	Complete	HG992068.1	1727059	1773354	+	1917.2	966	https://v10-1.orthodb.org/?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Complete	HG992062.1	5873727	5868603	-	2268.8	1155	https://v10-1.orthodb.org/?query=443at7088	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead
445at7088	Complete	HG992061.1	3928337	3909067	-	1966.6	1237	https://v10-1.orthodb.org/?query=445at7088	Protein kinase domain
450at7088	Complete	HG992088.1	5824968	5816459	-	2099.2	1246	https://v10-1.orthodb.org/?query=450at7088	Zinc finger C2H2-type
455at7088	Complete	HG992109.1	4620952	4617421	-	2694.4	1119	https://v10-1.orthodb.org/?query=455at7088	RNA polymerase Rpb2, domain 2
456at7088	Complete	HG992102.1	2710097	2714120	+	2246.2	1184	https://v10-1.orthodb.org/?query=456at7088	Leucine-rich repeat
458at7088	Missing
461at7088	Complete	HG992118.1	146455	184154	+	2172.9	1081	https://v10-1.orthodb.org/?query=461at7088	Histidine phosphatase superfamily, clade-2
464at7088	Complete	HG992140.1	2951906	2994863	+	2066.0	1222	https://v10-1.orthodb.org/?query=464at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
467at7088	Complete	HG992113.1	3106993	3155767	+	2276.1	1194	https://v10-1.orthodb.org/?query=467at7088	PurM-like, C-terminal domain
468at7088	Complete	HG992127.1	2302734	2290948	-	2553.2	1388	https://v10-1.orthodb.org/?query=468at7088	Dbl homology (DH) domain
478at7088	Complete	HG992065.1	4278527	4320512	+	2276.0	1264	https://v10-1.orthodb.org/?query=478at7088	PDZ domain
479at7088	Complete	HG992085.1	553767	548118	-	1940.7	1304	https://v10-1.orthodb.org/?query=479at7088	Adenylyl cyclase class-3/4/guanylyl cyclase
481at7088	Complete	HG992100.1	1666430	1627403	-	2093.2	1086	https://v10-1.orthodb.org/?query=481at7088	PurM-like, C-terminal domain
486at7088	Complete	HG992124.1	4220865	4229687	+	1771.2	844	https://v10-1.orthodb.org/?query=486at7088	DNA topoisomerase, type IIA, subunit A/C-terminal
488at7088	Complete	HG992131.1	1307115	1338776	+	1666.8	1093	https://v10-1.orthodb.org/?query=488at7088	Ankyrin repeat
489at7088	Complete	HG992080.1	3444342	3424873	-	2566.7	2500	https://v10-1.orthodb.org/?query=489at7088	Zinc finger C2H2 superfamily
490at7088	Complete	HG992112.1	3829004	3916097	+	1566.4	1158	https://v10-1.orthodb.org/?query=490at7088	CLIP1, zinc knuckle
492at7088	Complete	HG992098.1	910803	903835	-	1703.0	924	https://v10-1.orthodb.org/?query=492at7088	Rho GTPase-activating protein domain
494at7088	Complete	HG992141.1	1982338	2032293	+	2360.7	1529	https://v10-1.orthodb.org/?query=494at7088	PWWP domain
495at7088	Complete	HG992117.1	306126	296024	-	2408.6	1287	https://v10-1.orthodb.org/?query=495at7088	Protein kinase domain
496at7088	Complete	HG992076.1	3838406	3997530	+	1906.9	1071	https://v10-1.orthodb.org/?query=496at7088	Immunoglobulin
498at7088	Complete	HG992075.1	2247376	2224649	-	1627.3	929	https://v10-1.orthodb.org/?query=498at7088	Aminoacyl-tRNA synthetase, class Ia
499at7088	Complete	HG992087.1	5958115	5925191	-	1998.4	956	https://v10-1.orthodb.org/?query=499at7088	RNA polymerase Rpb2, domain 2
504at7088	Complete	HG992100.1	1586981	1613282	+	2050.9	1201	https://v10-1.orthodb.org/?query=504at7088	Rab-GTPase-TBC domain
505at7088	Complete	HG992092.1	4909023	4918328	+	2111.0	1163	https://v10-1.orthodb.org/?query=505at7088	WD40/YVTN repeat-like-containing domain superfamily
506at7088	Complete	HG992055.1	5733613	5753312	+	1940.3	951	https://v10-1.orthodb.org/?query=506at7088	Ankyrin repeat
509at7088	Complete	HG992102.1	1792669	1788829	-	2115.3	1057	https://v10-1.orthodb.org/?query=509at7088	Leucine-rich repeat
511at7088	Complete	HG992063.1	3914816	3846778	-	2085.1	1162	https://v10-1.orthodb.org/?query=511at7088	SNF2-related, N-terminal domain
513at7088	Complete	HG992116.1	1807887	1770032	-	2026.2	1033	https://v10-1.orthodb.org/?query=513at7088	PAN/Apple domain
