# BUSCO version is: 5.7.1 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
51at7088	Missing
52at7088	Complete	SUPER_130	1712320	1617427	-	5367.6	2823	https://v10-1.orthodb.org/?query=52at7088	Cation channel complex component UNC80, N-terminal
54at7088	Complete	SUPER_160	118793	101568	-	5124.1	2437	https://v10-1.orthodb.org/?query=54at7088	Tox-GHH domain
56at7088	Complete	SUPER_156	1145760	1036460	-	4980.0	2760	https://v10-1.orthodb.org/?query=56at7088	Vacuolar protein sorting-associated protein 13, N-terminal domain
57at7088	Complete	SUPER_53	460695	442507	-	3796.1	1908	https://v10-1.orthodb.org/?query=57at7088	EGF-like calcium-binding domain
59at7088	Complete	SUPER_125	293316	328411	+	4597.3	1980	https://v10-1.orthodb.org/?query=59at7088	uncharacterized protein LOC106102106
60at7088	Missing
63at7088	Complete	SUPER_Z2	24394017	24328964	-	4798.0	2858	https://v10-1.orthodb.org/?query=63at7088	Vacuolar protein sorting-associated protein 13, N-terminal domain
64at7088	Complete	SUPER_114	684384	631099	-	4071.2	2008	https://v10-1.orthodb.org/?query=64at7088	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
65at7088	Complete	SUPER_131	1452531	1342069	-	3694.9	1825	https://v10-1.orthodb.org/?query=65at7088	Domain of unknown function DUF1088
66at7088	Complete	SUPER_163	1678764	1714331	+	3811.9	1704	https://v10-1.orthodb.org/?query=66at7088	Pre-mRNA-processing-splicing factor 8, U5-snRNA-binding
68at7088	Complete	SUPER_Z1	4597323	4790666	+	5115.1	2480	https://v10-1.orthodb.org/?query=68at7088	Cell morphogenesis central region
69at7088	Missing
70at7088	Complete	SUPER_178	1587620	1598825	+	4093.5	2938	https://v10-1.orthodb.org/?query=70at7088	EGF-like calcium-binding domain
72at7088	Complete	SUPER_100	1490396	1678863	+	4687.8	2404	https://v10-1.orthodb.org/?query=72at7088	Filamin/ABP280 repeat-like
74at7088	Complete	SUPER_124	967811	982333	+	4792.3	2297	https://v10-1.orthodb.org/?query=74at7088	Zinc finger C2H2-type
78at7088	Complete	SUPER_21	1783332	1718643	-	5179.7	3421	https://v10-1.orthodb.org/?query=78at7088	Baculoviral IAP repeat-containing protein 6
83at7088	Complete	SUPER_74	1324223	1402612	+	2171.3	1334	https://v10-1.orthodb.org/?query=83at7088	RyR/IP3R Homology associated domain
84at7088	Complete	SUPER_14	1903635	1866325	-	4623.8	2286	https://v10-1.orthodb.org/?query=84at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
86at7088	Complete	SUPER_120	720526	761347	+	3015.2	1806	https://v10-1.orthodb.org/?query=86at7088	UME domain
88at7088	Complete	SUPER_2	1330333	1291805	-	5614.9	2908	https://v10-1.orthodb.org/?query=88at7088	Chromo domain
96at7088	Complete	SUPER_Z1	7701441	7861150	+	3903.8	1990	https://v10-1.orthodb.org/?query=96at7088	Laminin G domain
101at7088	Complete	SUPER_Z1	8882607	8818972	-	3309.8	1859	https://v10-1.orthodb.org/?query=101at7088	PHR
103at7088	Complete	SUPER_32	2795832	2868700	+	4036.1	2059	https://v10-1.orthodb.org/?query=103at7088	Calcium-dependent secretion activator domain
105at7088	Complete	SUPER_13	3128919	3157521	+	5958.2	3941	https://v10-1.orthodb.org/?query=105at7088	EGF-like calcium-binding domain
106at7088	Complete	SUPER_22	2382601	2402949	+	4274.4	2377	https://v10-1.orthodb.org/?query=106at7088	small subunit processome component 20 homolog
112at7088	Complete	SUPER_100	780988	738462	-	3669.8	2010	https://v10-1.orthodb.org/?query=112at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
113at7088	Complete	SUPER_Z1	8894270	9099240	+	2877.2	1622	https://v10-1.orthodb.org/?query=113at7088	Dbl homology (DH) domain
116at7088	Complete	SUPER_2	3946301	3936200	-	3317.7	1711	https://v10-1.orthodb.org/?query=116at7088	FERM central domain
122at7088	Complete	SUPER_47	2240555	2307248	+	4016.9	1987	https://v10-1.orthodb.org/?query=122at7088	Tetratricopeptide repeat
123at7088	Complete	SUPER_81	2286062	2341929	+	3557.6	1812	https://v10-1.orthodb.org/?query=123at7088	DNA-directed DNA polymerase, family B, exonuclease domain
126at7088	Complete	SUPER_109	35396	88029	+	3630.5	1804	https://v10-1.orthodb.org/?query=126at7088	Phosphatidylinositol 3-/4-kinase, catalytic domain
127at7088	Complete	SUPER_10	324763	251766	-	4157.0	2395	https://v10-1.orthodb.org/?query=127at7088	Bromo adjacent homology (BAH) domain
128at7088	Complete	SUPER_17	2030890	2136960	+	5206.5	3278	https://v10-1.orthodb.org/?query=128at7088	Vacuolar protein sorting-associated protein 13, N-terminal domain
133at7088	Complete	SUPER_22	1203252	1262899	+	1556.6	1274	https://v10-1.orthodb.org/?query=133at7088	Glycoside hydrolase family 18, catalytic domain
136at7088	Complete	SUPER_176	693833	603061	-	3825.0	2065	https://v10-1.orthodb.org/?query=136at7088	Piezo domain
137at7088	Duplicated	SUPER_Z2	15967563	16035029	+	3256.8	1916	https://v10-1.orthodb.org/?query=137at7088	Protein kinase domain
137at7088	Duplicated	SUPER_W1	30886541	30808811	-	3198.6	1910	https://v10-1.orthodb.org/?query=137at7088	Protein kinase domain
138at7088	Complete	SUPER_78	204811	225881	+	2672.0	1942	https://v10-1.orthodb.org/?query=138at7088	Calponin homology domain
139at7088	Complete	SUPER_57	151672	184391	+	3892.4	2119	https://v10-1.orthodb.org/?query=139at7088	Pecanex, C-terminal
140at7088	Complete	SUPER_98	2050223	2331533	+	3396.7	2088	https://v10-1.orthodb.org/?query=140at7088	Gelsolin-like domain
145at7088	Complete	SUPER_32	2008962	2031963	+	3497.4	1649	https://v10-1.orthodb.org/?query=145at7088	Sodium channel protein
148at7088	Complete	SUPER_136	1564572	1473850	-	2813.7	1647	https://v10-1.orthodb.org/?query=148at7088	PDZ domain
155at7088	Complete	SUPER_56	1582564	1559205	-	3841.1	2190	https://v10-1.orthodb.org/?query=155at7088	Adenomatous polyposis coli protein repeat
158at7088	Complete	SUPER_36	2007389	2180209	+	2415.5	1149	https://v10-1.orthodb.org/?query=158at7088	Sodium channel protein
159at7088	Complete	SUPER_14	2382718	2349877	-	3427.9	1974	https://v10-1.orthodb.org/?query=159at7088	FYVE zinc finger
160at7088	Complete	SUPER_59	1819415	2048318	+	3273.3	1622	https://v10-1.orthodb.org/?query=160at7088	Pleckstrin homology domain
163at7088	Complete	SUPER_209	378486	396843	+	2155.0	1079	https://v10-1.orthodb.org/?query=163at7088	Low-density lipoprotein (LDL) receptor class A repeat
173at7088	Complete	SUPER_47	637889	595171	-	2590.1	1254	https://v10-1.orthodb.org/?query=173at7088	Clathrin, heavy chain, linker, core motif
177at7088	Complete	SUPER_197	367183	439902	+	3654.4	1810	https://v10-1.orthodb.org/?query=177at7088	Ion transport domain
179at7088	Complete	SUPER_20	2797977	2806521	+	2890.2	1348	https://v10-1.orthodb.org/?query=179at7088	Ankyrin repeat
183at7088	Complete	SUPER_90	985821	1027705	+	3567.0	1887	https://v10-1.orthodb.org/?query=183at7088	Ankyrin repeat
184at7088	Complete	SUPER_69	2074194	2054953	-	2898.7	1623	https://v10-1.orthodb.org/?query=184at7088	Cadherin-like
186at7088	Complete	SUPER_114	335057	355711	+	3689.1	1962	https://v10-1.orthodb.org/?query=186at7088	Zinc finger, PHD-finger
190at7088	Complete	SUPER_24	3023002	2952439	-	2876.6	1369	https://v10-1.orthodb.org/?query=190at7088	WD40 repeat
193at7088	Complete	SUPER_4	1327638	1318503	-	3387.2	1527	https://v10-1.orthodb.org/?query=193at7088	Sec7, C-terminal
196at7088	Complete	SUPER_127	1644842	1694802	+	1678.9	1208	https://v10-1.orthodb.org/?query=196at7088	Cadherin-like
200at7088	Complete	SCAFFOLD_202	537	30703	+	2073.5	1282	https://v10-1.orthodb.org/?query=200at7088	protein unc-79 homolog
201at7088	Complete	SUPER_12	1723586	1701607	-	3106.5	1504	https://v10-1.orthodb.org/?query=201at7088	Thioredoxin domain
204at7088	Complete	SUPER_31	1234026	1240499	+	2385.0	1377	https://v10-1.orthodb.org/?query=204at7088	Zinc finger C2H2-type
206at7088	Complete	SUPER_97	1654862	1869693	+	3588.8	1896	https://v10-1.orthodb.org/?query=206at7088	Calponin homology domain
207at7088	Complete	SUPER_89	307508	272824	-	2966.5	1698	https://v10-1.orthodb.org/?query=207at7088	WD40 repeat
208at7088	Complete	SUPER_119	463877	476549	+	2681.6	1413	https://v10-1.orthodb.org/?query=208at7088	Ras GTPase-activating domain
210at7088	Complete	SUPER_119	1516251	1506963	-	3559.0	1629	https://v10-1.orthodb.org/?query=210at7088	RNA polymerase Rpb1, domain 5
211at7088	Complete	SUPER_151	56482	87069	+	2869.4	1673	https://v10-1.orthodb.org/?query=211at7088	Spatacsin, C-terminal domain
212at7088	Complete	SUPER_Z1	17003987	17039492	+	2824.3	1427	https://v10-1.orthodb.org/?query=212at7088	Laminin EGF domain
215at7088	Complete	SUPER_39	634688	606674	-	3362.6	1701	https://v10-1.orthodb.org/?query=215at7088	Sec7, C-terminal
220at7088	Complete	SUPER_172	965859	996414	+	2748.7	1279	https://v10-1.orthodb.org/?query=220at7088	Ferric reductase, NAD binding domain
231at7088	Complete	SUPER_8	2829736	2806372	-	3520.3	2293	https://v10-1.orthodb.org/?query=231at7088	Pleckstrin homology domain
232at7088	Complete	SUPER_190	1267628	1227442	-	3133.1	1564	https://v10-1.orthodb.org/?query=232at7088	Sister chromatid cohesion C-terminal domain
235at7088	Complete	SUPER_170	865344	855451	-	2963.0	1815	https://v10-1.orthodb.org/?query=235at7088	BP28, C-terminal domain
236at7088	Complete	SUPER_15	2530809	2560949	+	2406.8	1526	https://v10-1.orthodb.org/?query=236at7088	Nucleoporin Nup188
242at7088	Complete	SUPER_200	1464691	1417938	-	1735.6	1204	https://v10-1.orthodb.org/?query=242at7088	Proteasome component Ecm29
246at7088	Complete	SUPER_106	450859	535374	+	2029.4	981	https://v10-1.orthodb.org/?query=246at7088	TRPM, tetramerisation domain
248at7088	Complete	SUPER_32	1730042	1672749	-	3036.2	1513	https://v10-1.orthodb.org/?query=248at7088	Ras-associating (RA) domain
250at7088	Complete	SUPER_111	1247759	1178069	-	2517.7	1192	https://v10-1.orthodb.org/?query=250at7088	Cadherin, cytoplasmic domain
251at7088	Complete	SUPER_100	514920	496828	-	2820.0	1982	https://v10-1.orthodb.org/?query=251at7088	Ran binding domain
254at7088	Complete	SUPER_17	867739	885341	+	3475.0	1620	https://v10-1.orthodb.org/?query=254at7088	Helicase/UvrB, N-terminal
258at7088	Complete	SUPER_105	984434	922826	-	2821.0	1818	https://v10-1.orthodb.org/?query=258at7088	uncharacterized protein LOC106107457
259at7088	Complete	SUPER_24	562742	603079	+	2540.8	1340	https://v10-1.orthodb.org/?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	SUPER_Z1	38279987	38234623	-	2650.6	1418	https://v10-1.orthodb.org/?query=263at7088	High mobility group box domain
266at7088	Complete	SUPER_Z1	18471309	18591883	+	2974.7	1359	https://v10-1.orthodb.org/?query=266at7088	AMP-dependent synthetase/ligase
270at7088	Complete	SUPER_Z1	19191844	19173835	-	3479.3	2084	https://v10-1.orthodb.org/?query=270at7088	Zinc finger, PHD-finger
271at7088	Complete	SUPER_158	436259	482699	+	2723.6	1429	https://v10-1.orthodb.org/?query=271at7088	Protein FAM135
273at7088	Complete	SUPER_56	929990	966437	+	2030.4	1317	https://v10-1.orthodb.org/?query=273at7088	Cadherin-like
274at7088	Complete	SUPER_73	1168828	1163708	-	2648.8	1407	https://v10-1.orthodb.org/?query=274at7088	RNA polymerase Rpb1, domain 3
278at7088	Missing
281at7088	Complete	SUPER_58	560969	570287	+	1518.5	854	https://v10-1.orthodb.org/?query=281at7088	Zinc finger C2H2-type
288at7088	Complete	SUPER_48	2540118	2510532	-	2865.7	1807	https://v10-1.orthodb.org/?query=288at7088	Dbl homology (DH) domain
296at7088	Complete	SUPER_Z1	12496698	12516268	+	1213.8	1350	https://v10-1.orthodb.org/?query=296at7088	Sperm-associated antigen 17
302at7088	Complete	SUPER_24	2793228	2742761	-	2203.4	1105	https://v10-1.orthodb.org/?query=302at7088	Calcium-dependent secretion activator domain
303at7088	Complete	SUPER_53	168971	144429	-	2954.6	2324	https://v10-1.orthodb.org/?query=303at7088	Phosphatidylinositol 3-/4-kinase, catalytic domain
307at7088	Complete	SUPER_5	366761	333087	-	1936.7	1046	https://v10-1.orthodb.org/?query=307at7088	Cadherin-like
311at7088	Complete	SUPER_175	73277	38502	-	2216.3	1386	https://v10-1.orthodb.org/?query=311at7088	Gamma tubulin complex component, C-terminal
315at7088	Complete	SUPER_Z2	23615281	23624558	+	2593.7	1354	https://v10-1.orthodb.org/?query=315at7088	Leucine-rich repeat
316at7088	Complete	SUPER_209	154183	140609	-	2963.3	2269	https://v10-1.orthodb.org/?query=316at7088	protein lava lamp-like
318at7088	Complete	SUPER_127	1252607	1230021	-	2843.7	1483	https://v10-1.orthodb.org/?query=318at7088	Cadherin-like
321at7088	Complete	SUPER_Z1	7264964	7274991	+	1903.2	1287	https://v10-1.orthodb.org/?query=321at7088	uncharacterized protein LOC101746166
322at7088	Complete	SUPER_56	1107863	1118238	+	1211.6	653	https://v10-1.orthodb.org/?query=322at7088	Zinc finger C2H2-type
324at7088	Complete	SUPER_207	111083	150314	+	2409.0	1184	https://v10-1.orthodb.org/?query=324at7088	Protein kinase domain
325at7088	Complete	SUPER_158	1201683	1139612	-	2271.7	1395	https://v10-1.orthodb.org/?query=325at7088	Virilizer, N-terminal
326at7088	Complete	SUPER_203	180046	187545	+	2298.0	1194	https://v10-1.orthodb.org/?query=326at7088	HEAT repeat
327at7088	Complete	SUPER_157	1323386	1357273	+	2294.0	1674	https://v10-1.orthodb.org/?query=327at7088	Serine-threonine/tyrosine-protein kinase, catalytic domain
328at7088	Complete	SUPER_185	546945	540608	-	2487.1	1615	https://v10-1.orthodb.org/?query=328at7088	Nucleolar pre-ribosomal-associated protein 1, C-terminal domain
332at7088	Complete	SUPER_31	3096280	3077802	-	2753.1	1364	https://v10-1.orthodb.org/?query=332at7088	Helicase/UvrB, N-terminal
335at7088	Complete	SUPER_155	1840802	1845699	+	1992.8	1147	https://v10-1.orthodb.org/?query=335at7088	PTP type protein phosphatase
338at7088	Complete	SUPER_80	614199	553955	-	2975.9	1496	https://v10-1.orthodb.org/?query=338at7088	Bromodomain
340at7088	Complete	SUPER_57	344252	326291	-	2154.0	1478	https://v10-1.orthodb.org/?query=340at7088	LOC101738347
342at7088	Complete	SUPER_218	1249147	1264694	+	2689.5	1657	https://v10-1.orthodb.org/?query=342at7088	Zinc finger, PHD-finger
345at7088	Complete	SUPER_103	1611718	1597575	-	2913.2	1655	https://v10-1.orthodb.org/?query=345at7088	Active zone protein ELKS
350at7088	Complete	SUPER_190	1156887	1149850	-	2155.0	1111	https://v10-1.orthodb.org/?query=350at7088	Beta-propeller repeat TECPR
353at7088	Complete	SUPER_13	3464118	3384345	-	2473.2	1288	https://v10-1.orthodb.org/?query=353at7088	Rho GTPase-activating protein domain
354at7088	Complete	SUPER_Z2	12037910	12041660	+	2399.4	1101	https://v10-1.orthodb.org/?query=354at7088	Leucine-rich repeat
355at7088	Duplicated	SUPER_Z2	22603658	22628274	+	2239.2	1158	https://v10-1.orthodb.org/?query=355at7088	Ankyrin repeat
355at7088	Duplicated	SUPER_W1	42773793	42871669	+	2215.7	1158	https://v10-1.orthodb.org/?query=355at7088	Ankyrin repeat
356at7088	Complete	SUPER_130	511076	535450	+	2160.8	1412	https://v10-1.orthodb.org/?query=356at7088	uncharacterized protein LOC111355965
357at7088	Complete	SUPER_Z1	39456859	39520028	+	2229.7	1253	https://v10-1.orthodb.org/?query=357at7088	Superoxide dismutase, copper/zinc binding domain
360at7088	Complete	SUPER_Z1	21618242	21537241	-	2183.8	1058	https://v10-1.orthodb.org/?query=360at7088	Potassium channel domain
363at7088	Complete	SUPER_134	1623668	1629722	+	2536.1	1599	https://v10-1.orthodb.org/?query=363at7088	Tetratricopeptide repeat
366at7088	Complete	SUPER_110	1714653	1741991	+	3159.3	1777	https://v10-1.orthodb.org/?query=366at7088	Nucleoprotein TPR/MLP1
367at7088	Complete	SUPER_55	2767106	2867637	+	2781.6	1540	https://v10-1.orthodb.org/?query=367at7088	C2 domain
375at7088	Complete	SUPER_Z2	10822163	10780354	-	1651.7	1256	https://v10-1.orthodb.org/?query=375at7088	CARD domain
380at7088	Complete	SUPER_211	449861	415088	-	2129.3	1152	https://v10-1.orthodb.org/?query=380at7088	ATPase, dynein-related, AAA domain
382at7088	Complete	SUPER_60	2464502	2457494	-	1656.5	1126	https://v10-1.orthodb.org/?query=382at7088	Histone acetyltransferase domain, MYST-type
383at7088	Complete	SUPER_190	1131110	1146496	+	2746.8	1224	https://v10-1.orthodb.org/?query=383at7088	Splicing factor 3B subunit 1
384at7088	Complete	SUPER_214	1173614	1179195	+	2149.2	1474	https://v10-1.orthodb.org/?query=384at7088	RZZ complex, subunit KNTC1/ROD, C-terminal
385at7088	Complete	SUPER_133	1837091	1786863	-	2666.1	1665	https://v10-1.orthodb.org/?query=385at7088	Proteasome activator Blm10, mid region
386at7088	Complete	SUPER_206	1138506	1125541	-	2399.1	1107	https://v10-1.orthodb.org/?query=386at7088	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
389at7088	Complete	SUPER_Z1	26066767	26038585	-	2157.4	1072	https://v10-1.orthodb.org/?query=389at7088	Mediator complex, subunit Med23
391at7088	Complete	SUPER_Z1	9206053	9249350	+	2018.7	1109	https://v10-1.orthodb.org/?query=391at7088	Sterol-sensing domain
392at7088	Complete	SUPER_100	646599	614601	-	1958.3	1063	https://v10-1.orthodb.org/?query=392at7088	UDP-glucose:Glycoprotein Glucosyltransferase
393at7088	Complete	SUPER_32	359228	314265	-	2103.6	1047	https://v10-1.orthodb.org/?query=393at7088	dDENN domain
394at7088	Complete	SUPER_130	1829673	1798913	-	2783.5	1496	https://v10-1.orthodb.org/?query=394at7088	RUN domain
396at7088	Complete	SUPER_90	845812	856320	+	1854.3	1125	https://v10-1.orthodb.org/?query=396at7088	Rab3-GAP regulatory subunit, N-terminal
401at7088	Complete	SUPER_127	1087870	1048448	-	2255.5	1062	https://v10-1.orthodb.org/?query=401at7088	Protein kinase domain
408at7088	Complete	SUPER_2	4765244	4754775	-	2175.6	1334	https://v10-1.orthodb.org/?query=408at7088	Zinc finger C2H2-type
412at7088	Complete	SUPER_85	2260335	2197411	-	2083.4	1124	https://v10-1.orthodb.org/?query=412at7088	Pleckstrin homology domain
417at7088	Complete	SUPER_133	1862951	1844304	-	1886.7	1032	https://v10-1.orthodb.org/?query=417at7088	Helicase, C-terminal
420at7088	Complete	SUPER_178	1232416	1089967	-	2068.0	1188	https://v10-1.orthodb.org/?query=420at7088	Dbl homology (DH) domain
427at7088	Complete	SUPER_77	2356819	2240986	-	2611.4	1508	https://v10-1.orthodb.org/?query=427at7088	Ankyrin repeat
429at7088	Duplicated	SUPER_Z2	24109802	24229881	+	2369.5	1349	https://v10-1.orthodb.org/?query=429at7088	WW domain
429at7088	Duplicated	SUPER_W1	14376210	14335514	-	2311.7	1349	https://v10-1.orthodb.org/?query=429at7088	WW domain
430at7088	Complete	SUPER_46	177388	217299	+	2354.5	1202	https://v10-1.orthodb.org/?query=430at7088	Leucine-rich repeat
434at7088	Complete	SUPER_143	229585	217635	-	2352.4	1230	https://v10-1.orthodb.org/?query=434at7088	DNA-directed DNA polymerase, family B, exonuclease domain
437at7088	Complete	SUPER_196	157059	118747	-	1524.1	878	https://v10-1.orthodb.org/?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Complete	SUPER_142	1146573	1141594	-	2266.5	1155	https://v10-1.orthodb.org/?query=443at7088	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead
445at7088	Complete	SUPER_34	1406878	1391576	-	1963.4	1239	https://v10-1.orthodb.org/?query=445at7088	Protein kinase domain
450at7088	Complete	HAP1_SCAFFOLD_495	13445	27	-	1776.4	1053	https://v10-1.orthodb.org/?query=450at7088	Zinc finger C2H2-type
455at7088	Complete	SUPER_176	598376	601907	+	2694.4	1119	https://v10-1.orthodb.org/?query=455at7088	RNA polymerase Rpb2, domain 2
456at7088	Duplicated	SUPER_Z2	11646940	11650960	+	2241.9	1184	https://v10-1.orthodb.org/?query=456at7088	Leucine-rich repeat
456at7088	Duplicated	SUPER_W1	24661422	24657402	-	2224.5	1184	https://v10-1.orthodb.org/?query=456at7088	Leucine-rich repeat
458at7088	Missing
461at7088	Complete	SUPER_49	551468	494144	-	2173.0	1081	https://v10-1.orthodb.org/?query=461at7088	Histidine phosphatase superfamily, clade-2
464at7088	Complete	SUPER_23	2114746	2074888	-	2061.6	1222	https://v10-1.orthodb.org/?query=464at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
467at7088	Complete	SUPER_101	2294887	2196297	-	2269.6	1194	https://v10-1.orthodb.org/?query=467at7088	PurM-like, C-terminal domain
468at7088	Complete	SUPER_76	1217066	1231772	+	2550.9	1387	https://v10-1.orthodb.org/?query=468at7088	Dbl homology (DH) domain
478at7088	Complete	SUPER_1	2837738	2881022	+	2282.3	1253	https://v10-1.orthodb.org/?query=478at7088	PDZ domain
479at7088	Complete	SUPER_126	1324178	1317828	-	2026.4	1355	https://v10-1.orthodb.org/?query=479at7088	Adenylyl cyclase class-3/4/guanylyl cyclase
481at7088	Complete	SUPER_59	2511473	2498920	-	2098.2	1113	https://v10-1.orthodb.org/?query=481at7088	PurM-like, C-terminal domain
486at7088	Complete	SUPER_25	525130	537145	+	1771.0	844	https://v10-1.orthodb.org/?query=486at7088	DNA topoisomerase, type IIA, subunit A/C-terminal
488at7088	Complete	SUPER_67	1096726	1072884	-	1672.4	1094	https://v10-1.orthodb.org/?query=488at7088	Ankyrin repeat
489at7088	Complete	SUPER_109	1377791	1397680	+	2584.2	2479	https://v10-1.orthodb.org/?query=489at7088	Zinc finger C2H2 superfamily
490at7088	Complete	SUPER_49	2158295	2056347	-	1561.1	1158	https://v10-1.orthodb.org/?query=490at7088	CLIP1, zinc knuckle
492at7088	Complete	SUPER_195	306027	299833	-	1695.9	924	https://v10-1.orthodb.org/?query=492at7088	Rho GTPase-activating protein domain
494at7088	Complete	SUPER_12	3086991	3160920	+	2340.0	1527	https://v10-1.orthodb.org/?query=494at7088	PWWP domain
495at7088	Complete	SUPER_2	3060766	3076775	+	2411.4	1287	https://v10-1.orthodb.org/?query=495at7088	Protein kinase domain
496at7088	Complete	SUPER_48	1656554	1814108	+	1921.6	1074	https://v10-1.orthodb.org/?query=496at7088	Immunoglobulin
498at7088	Complete	SUPER_7	174533	223121	+	1648.7	936	https://v10-1.orthodb.org/?query=498at7088	Aminoacyl-tRNA synthetase, class Ia
499at7088	Complete	SUPER_190	21028	53964	+	1914.9	931	https://v10-1.orthodb.org/?query=499at7088	RNA polymerase Rpb2, domain 2
504at7088	Complete	SUPER_59	2455846	2484910	+	2052.9	1202	https://v10-1.orthodb.org/?query=504at7088	Rab-GTPase-TBC domain
505at7088	Complete	SUPER_226	247948	258527	+	2087.4	1163	https://v10-1.orthodb.org/?query=505at7088	WD40/YVTN repeat-like-containing domain superfamily
506at7088	Complete	SUPER_Z1	17874290	17937480	+	1940.3	951	https://v10-1.orthodb.org/?query=506at7088	Ankyrin repeat
509at7088	Duplicated	SUPER_Z2	12549202	12553042	+	2110.5	1057	https://v10-1.orthodb.org/?query=509at7088	Leucine-rich repeat
509at7088	Duplicated	SUPER_W1	25503883	25507720	+	2088.5	1057	https://v10-1.orthodb.org/?query=509at7088	Leucine-rich repeat
