# BUSCO version is: 5.7.1 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
127at7088	Complete	LR994562.1	11141156	11081181	-	4184.2	2393	https://v10-1.orthodb.org/?query=127at7088	Bromo adjacent homology (BAH) domain
128at7088	Complete	LR994557.1	15189774	15242112	+	5204.9	3276	https://v10-1.orthodb.org/?query=128at7088	Vacuolar protein sorting-associated protein 13, N-terminal domain
133at7088	Complete	LR994558.1	13514302	13471503	-	1558.6	1275	https://v10-1.orthodb.org/?query=133at7088	Glycoside hydrolase family 18, catalytic domain
136at7088	Complete	LR994546.1	13369605	13303618	-	3836.8	2072	https://v10-1.orthodb.org/?query=136at7088	Piezo domain
137at7088	Complete	LR994561.1	9119708	9173548	+	3248.1	1911	https://v10-1.orthodb.org/?query=137at7088	Protein kinase domain
138at7088	Complete	LR994558.1	5035417	5045949	+	2686.7	1942	https://v10-1.orthodb.org/?query=138at7088	Calponin homology domain
139at7088	Complete	LR994563.1	2112658	2082256	-	3896.3	2120	https://v10-1.orthodb.org/?query=139at7088	Pecanex, C-terminal
140at7088	Complete	LR994560.1	14814607	14940194	+	3411.4	2088	https://v10-1.orthodb.org/?query=140at7088	Gelsolin-like domain
145at7088	Complete	LR994562.1	5500111	5477510	-	3500.9	1649	https://v10-1.orthodb.org/?query=145at7088	Sodium channel protein
148at7088	Complete	LR994564.1	9952031	9918231	-	2850.2	1647	https://v10-1.orthodb.org/?query=148at7088	PDZ domain
155at7088	Complete	LR994549.1	9088345	9105618	+	3871.7	2190	https://v10-1.orthodb.org/?query=155at7088	Adenomatous polyposis coli protein repeat
158at7088	Complete	LR994565.1	10402813	10518217	+	2416.2	1149	https://v10-1.orthodb.org/?query=158at7088	Sodium channel protein
159at7088	Complete	LR994550.1	7451383	7477706	+	3428.9	1974	https://v10-1.orthodb.org/?query=159at7088	FYVE zinc finger
160at7088	Complete	LR994556.1	9607200	9784041	+	3271.9	1621	https://v10-1.orthodb.org/?query=160at7088	Pleckstrin homology domain
163at7088	Complete	LR994553.1	14164594	14177893	+	2158.4	1079	https://v10-1.orthodb.org/?query=163at7088	Low-density lipoprotein (LDL) receptor class A repeat
173at7088	Complete	LR994552.1	16916896	16950549	+	2589.3	1248	https://v10-1.orthodb.org/?query=173at7088	Clathrin, heavy chain, linker, core motif
177at7088	Complete	LR994558.1	11935661	11889086	-	3656.4	1810	https://v10-1.orthodb.org/?query=177at7088	Ion transport domain
179at7088	Complete	LR994548.1	5994712	5979750	-	2926.0	1348	https://v10-1.orthodb.org/?query=179at7088	Ankyrin repeat
183at7088	Complete	LR994548.1	2166256	2132948	-	3569.6	1887	https://v10-1.orthodb.org/?query=183at7088	Ankyrin repeat
184at7088	Complete	LR994549.1	23067614	23049190	-	3022.3	1690	https://v10-1.orthodb.org/?query=184at7088	Cadherin-like
186at7088	Complete	LR994557.1	9446333	9459645	+	3812.0	2037	https://v10-1.orthodb.org/?query=186at7088	Zinc finger, PHD-finger
190at7088	Complete	LR994567.1	7755857	7714726	-	2870.5	1369	https://v10-1.orthodb.org/?query=190at7088	WD40 repeat
193at7088	Complete	LR994560.1	971932	963643	-	3388.9	1527	https://v10-1.orthodb.org/?query=193at7088	Sec7, C-terminal
196at7088	Complete	LR994548.1	12909942	12883314	-	1821.4	1271	https://v10-1.orthodb.org/?query=196at7088	Cadherin-like
200at7088	Complete	LR994566.1	14071413	14029768	-	3203.9	1917	https://v10-1.orthodb.org/?query=200at7088	protein unc-79 homolog
201at7088	Complete	LR994551.1	7312177	7278750	-	3105.0	1504	https://v10-1.orthodb.org/?query=201at7088	Thioredoxin domain
204at7088	Complete	LR994555.1	12865615	12855505	-	2383.6	1387	https://v10-1.orthodb.org/?query=204at7088	Zinc finger C2H2-type
206at7088	Complete	LR994554.1	11873392	12093122	+	3588.6	1894	https://v10-1.orthodb.org/?query=206at7088	Calponin homology domain
207at7088	Complete	LR994558.1	3425640	3408871	-	2950.9	1698	https://v10-1.orthodb.org/?query=207at7088	WD40 repeat
208at7088	Complete	LR994555.1	11110333	11100722	-	2674.0	1413	https://v10-1.orthodb.org/?query=208at7088	Ras GTPase-activating domain
210at7088	Complete	LR994555.1	10342685	10349800	+	3533.3	1590	https://v10-1.orthodb.org/?query=210at7088	RNA polymerase Rpb1, domain 5
211at7088	Complete	LR994557.1	6727248	6750017	+	2870.9	1673	https://v10-1.orthodb.org/?query=211at7088	Spatacsin, C-terminal domain
212at7088	Complete	LR994547.1	11460479	11429647	-	2827.0	1427	https://v10-1.orthodb.org/?query=212at7088	Laminin EGF domain
215at7088	Complete	LR994564.1	2588572	2602584	+	3358.0	1699	https://v10-1.orthodb.org/?query=215at7088	Sec7, C-terminal
220at7088	Complete	LR994559.1	7913984	7945150	+	2741.7	1279	https://v10-1.orthodb.org/?query=220at7088	Ferric reductase, NAD binding domain
231at7088	Complete	LR994566.1	9994359	10014275	+	3526.8	2291	https://v10-1.orthodb.org/?query=231at7088	Pleckstrin homology domain
232at7088	Complete	LR994557.1	8965208	8948409	-	3095.6	1528	https://v10-1.orthodb.org/?query=232at7088	Sister chromatid cohesion C-terminal domain
235at7088	Complete	LR994546.1	2964279	2971851	+	2965.6	1815	https://v10-1.orthodb.org/?query=235at7088	BP28, C-terminal domain
236at7088	Complete	LR994555.1	4388135	4403004	+	2417.6	1526	https://v10-1.orthodb.org/?query=236at7088	Nucleoporin Nup188
242at7088	Complete	LR994556.1	1692831	1728546	+	1749.6	1191	https://v10-1.orthodb.org/?query=242at7088	Proteasome component Ecm29
246at7088	Complete	LR994565.1	1423073	1359202	-	1962.5	981	https://v10-1.orthodb.org/?query=246at7088	TRPM, tetramerisation domain
248at7088	Complete	LR994562.1	5748775	5788462	+	3198.4	1592	https://v10-1.orthodb.org/?query=248at7088	Ras-associating (RA) domain
250at7088	Complete	LR994566.1	5992253	6052921	+	1860.0	884	https://v10-1.orthodb.org/?query=250at7088	Cadherin, cytoplasmic domain
251at7088	Complete	LR994554.1	7526826	7509425	-	2823.9	1983	https://v10-1.orthodb.org/?query=251at7088	Ran binding domain
254at7088	Complete	LR994557.1	14471715	14486191	+	3472.6	1620	https://v10-1.orthodb.org/?query=254at7088	Helicase/UvrB, N-terminal
258at7088	Complete	LR994551.1	17847199	17801540	-	2818.3	1817	https://v10-1.orthodb.org/?query=258at7088	uncharacterized protein LOC106107457
259at7088	Complete	LR994567.1	5940693	5967104	+	2565.8	1340	https://v10-1.orthodb.org/?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	LR994568.1	5171030	5135171	-	2592.9	1418	https://v10-1.orthodb.org/?query=263at7088	High mobility group box domain
266at7088	Complete	LR994547.1	10184044	10103159	-	2972.8	1359	https://v10-1.orthodb.org/?query=266at7088	AMP-dependent synthetase/ligase
270at7088	Complete	LR994547.1	9664949	9680446	+	3477.8	2085	https://v10-1.orthodb.org/?query=270at7088	Zinc finger, PHD-finger
271at7088	Complete	LR994560.1	15236452	15263987	+	2698.5	1429	https://v10-1.orthodb.org/?query=271at7088	Protein FAM135
273at7088	Complete	LR994549.1	9560250	9540673	-	2026.1	1317	https://v10-1.orthodb.org/?query=273at7088	Cadherin-like
274at7088	Complete	LR994559.1	13696640	13691502	-	2651.5	1407	https://v10-1.orthodb.org/?query=274at7088	RNA polymerase Rpb1, domain 3
278at7088	Missing
281at7088	Complete	LR994557.1	16494008	16502859	+	2232.5	1240	https://v10-1.orthodb.org/?query=281at7088	Zinc finger C2H2-type
288at7088	Complete	LR994569.1	3330497	3242252	-	2887.3	1819	https://v10-1.orthodb.org/?query=288at7088	Dbl homology (DH) domain
296at7088	Complete	LR994547.1	14810907	14800335	-	1229.8	1352	https://v10-1.orthodb.org/?query=296at7088	Sperm-associated antigen 17
302at7088	Complete	LR994567.1	7578985	7542758	-	2205.8	1102	https://v10-1.orthodb.org/?query=302at7088	Calcium-dependent secretion activator domain
303at7088	Complete	LR994546.1	9353286	9325185	-	2945.8	2332	https://v10-1.orthodb.org/?query=303at7088	Phosphatidylinositol 3-/4-kinase, catalytic domain
307at7088	Complete	LR994549.1	18719761	18757821	+	1949.1	1047	https://v10-1.orthodb.org/?query=307at7088	Cadherin-like
311at7088	Complete	LR994563.1	5792476	5779916	-	2203.3	1386	https://v10-1.orthodb.org/?query=311at7088	Gamma tubulin complex component, C-terminal
315at7088	Complete	LR994561.1	14725535	14734062	+	2593.7	1355	https://v10-1.orthodb.org/?query=315at7088	Leucine-rich repeat
316at7088	Complete	LR994553.1	13976246	13963625	-	2525.6	2081	https://v10-1.orthodb.org/?query=316at7088	protein lava lamp-like
318at7088	Complete	LR994548.1	13275576	13297275	+	2841.5	1483	https://v10-1.orthodb.org/?query=318at7088	Cadherin-like
321at7088	Complete	LR994547.1	18961152	18948524	-	1912.4	1287	https://v10-1.orthodb.org/?query=321at7088	uncharacterized protein LOC101746166
322at7088	Complete	LR994549.1	9449342	9443223	-	1709.4	1098	https://v10-1.orthodb.org/?query=322at7088	Zinc finger C2H2-type
324at7088	Complete	LR994555.1	8711918	8729468	+	2413.6	1186	https://v10-1.orthodb.org/?query=324at7088	Protein kinase domain
325at7088	Complete	LR994560.1	15751664	15738532	-	2313.0	1401	https://v10-1.orthodb.org/?query=325at7088	Virilizer, N-terminal
326at7088	Complete	LR994546.1	2143890	2131522	-	2395.0	1372	https://v10-1.orthodb.org/?query=326at7088	HEAT repeat
327at7088	Complete	LR994558.1	2876827	2927342	+	2046.1	1569	https://v10-1.orthodb.org/?query=327at7088	Serine-threonine/tyrosine-protein kinase, catalytic domain
328at7088	Complete	LR994564.1	14319826	14313488	-	2469.4	1611	https://v10-1.orthodb.org/?query=328at7088	Nucleolar pre-ribosomal-associated protein 1, C-terminal domain
332at7088	Complete	LR994555.1	11500733	11513693	+	2757.2	1364	https://v10-1.orthodb.org/?query=332at7088	Helicase/UvrB, N-terminal
335at7088	Complete	LR994551.1	17160700	17165597	+	1992.2	1148	https://v10-1.orthodb.org/?query=335at7088	PTP type protein phosphatase
338at7088	Complete	LR994558.1	9077643	9031675	-	2982.0	1496	https://v10-1.orthodb.org/?query=338at7088	Bromodomain
340at7088	Complete	LR994563.1	1947722	1959028	+	2144.5	1474	https://v10-1.orthodb.org/?query=340at7088	LOC101738347
342at7088	Complete	LR994556.1	3796678	3784487	-	2667.3	1657	https://v10-1.orthodb.org/?query=342at7088	Zinc finger, PHD-finger
345at7088	Complete	LR994552.1	3942731	3956657	+	2906.2	1655	https://v10-1.orthodb.org/?query=345at7088	Active zone protein ELKS
350at7088	Complete	LR994557.1	8896933	8888221	-	2156.5	1111	https://v10-1.orthodb.org/?query=350at7088	Beta-propeller repeat TECPR
353at7088	Complete	LR994567.1	3011358	3065021	+	2518.5	1288	https://v10-1.orthodb.org/?query=353at7088	Rho GTPase-activating protein domain
354at7088	Complete	LR994561.1	6351658	6355402	+	2403.2	1101	https://v10-1.orthodb.org/?query=354at7088	Leucine-rich repeat
355at7088	Complete	LR994561.1	14040118	14058351	+	2249.8	1158	https://v10-1.orthodb.org/?query=355at7088	Ankyrin repeat
356at7088	Complete	LR994549.1	14425976	14441711	+	2113.4	1415	https://v10-1.orthodb.org/?query=356at7088	uncharacterized protein LOC111355965
357at7088	Complete	LR994568.1	5962458	6001566	+	2243.2	1253	https://v10-1.orthodb.org/?query=357at7088	Superoxide dismutase, copper/zinc binding domain
360at7088	Complete	LR994547.1	7673083	7734702	+	2191.8	1058	https://v10-1.orthodb.org/?query=360at7088	Potassium channel domain
363at7088	Complete	LR994566.1	1325235	1331283	+	2537.6	1599	https://v10-1.orthodb.org/?query=363at7088	Tetratricopeptide repeat
366at7088	Complete	LR994560.1	7410419	7426599	+	3160.9	1777	https://v10-1.orthodb.org/?query=366at7088	Nucleoprotein TPR/MLP1
367at7088	Complete	LR994551.1	2350127	2422191	+	2806.1	1531	https://v10-1.orthodb.org/?query=367at7088	C2 domain
375at7088	Complete	LR994561.1	5244477	5222491	-	1651.8	1256	https://v10-1.orthodb.org/?query=375at7088	CARD domain
380at7088	Complete	LR994559.1	2892505	2866910	-	2162.0	1152	https://v10-1.orthodb.org/?query=380at7088	ATPase, dynein-related, AAA domain
382at7088	Complete	LR994564.1	13792194	13787026	-	1681.1	1126	https://v10-1.orthodb.org/?query=382at7088	Histone acetyltransferase domain, MYST-type
383at7088	Complete	LR994557.1	8865938	8885710	+	2749.4	1224	https://v10-1.orthodb.org/?query=383at7088	Splicing factor 3B subunit 1
384at7088	Complete	LR994555.1	7565836	7571388	+	2153.8	1440	https://v10-1.orthodb.org/?query=384at7088	RZZ complex, subunit KNTC1/ROD, C-terminal
385at7088	Complete	LR994550.1	6414535	6392617	-	2669.6	1661	https://v10-1.orthodb.org/?query=385at7088	Proteasome activator Blm10, mid region
386at7088	Complete	LR994560.1	4107030	4096266	-	2398.9	1107	https://v10-1.orthodb.org/?query=386at7088	Cleavage/polyadenylation specificity factor, A subunit, C-terminal
389at7088	Complete	LR994547.1	4154480	4173963	+	2155.7	1072	https://v10-1.orthodb.org/?query=389at7088	Mediator complex, subunit Med23
391at7088	Complete	LR994547.1	17394678	17351097	-	2107.1	1109	https://v10-1.orthodb.org/?query=391at7088	Sterol-sensing domain
392at7088	Complete	LR994554.1	7625241	7592596	-	2243.8	1285	https://v10-1.orthodb.org/?query=392at7088	UDP-glucose:Glycoprotein Glucosyltransferase
393at7088	Complete	LR994562.1	6944414	6979174	+	2115.9	1045	https://v10-1.orthodb.org/?query=393at7088	dDENN domain
394at7088	Complete	LR994549.1	15382467	15359229	-	2797.7	1496	https://v10-1.orthodb.org/?query=394at7088	RUN domain
396at7088	Complete	LR994548.1	2262515	2256281	-	1847.9	1125	https://v10-1.orthodb.org/?query=396at7088	Rab3-GAP regulatory subunit, N-terminal
401at7088	Complete	LR994548.1	13422596	13454137	+	2256.3	1062	https://v10-1.orthodb.org/?query=401at7088	Protein kinase domain
408at7088	Complete	LR994546.1	3942028	3951677	+	2160.7	1334	https://v10-1.orthodb.org/?query=408at7088	Zinc finger C2H2-type
412at7088	Complete	LR994557.1	1724927	1674888	-	2405.2	1373	https://v10-1.orthodb.org/?query=412at7088	Pleckstrin homology domain
417at7088	Complete	LR994550.1	6439598	6420173	-	1880.4	1032	https://v10-1.orthodb.org/?query=417at7088	Helicase, C-terminal
420at7088	Complete	LR994566.1	8698901	8608404	-	2069.7	1187	https://v10-1.orthodb.org/?query=420at7088	Dbl homology (DH) domain
427at7088	Complete	LR994551.1	20735109	20685464	-	2611.6	1508	https://v10-1.orthodb.org/?query=427at7088	Ankyrin repeat
429at7088	Complete	LR994561.1	15098474	15117632	+	2380.7	1349	https://v10-1.orthodb.org/?query=429at7088	WW domain
430at7088	Complete	LR994549.1	11716255	11731733	+	2357.5	1201	https://v10-1.orthodb.org/?query=430at7088	Leucine-rich repeat
434at7088	Complete	LR994554.1	5192985	5186585	-	2359.7	1232	https://v10-1.orthodb.org/?query=434at7088	DNA-directed DNA polymerase, family B, exonuclease domain
437at7088	Complete	LR994546.1	21767664	21739038	-	1918.2	966	https://v10-1.orthodb.org/?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Complete	LR994548.1	16050983	16045781	-	2268.0	1155	https://v10-1.orthodb.org/?query=443at7088	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead
445at7088	Complete	LR994551.1	3687709	3702871	+	2042.2	1206	https://v10-1.orthodb.org/?query=445at7088	Protein kinase domain
450at7088	Complete	LR994554.1	2889217	2896723	+	2106.6	1246	https://v10-1.orthodb.org/?query=450at7088	Zinc finger C2H2-type
455at7088	Complete	LR994546.1	13297761	13301292	+	2694.4	1119	https://v10-1.orthodb.org/?query=455at7088	RNA polymerase Rpb2, domain 2
456at7088	Complete	LR994561.1	6009082	6005062	-	2251.1	1190	https://v10-1.orthodb.org/?query=456at7088	Leucine-rich repeat
458at7088	Missing
461at7088	Complete	LR994557.1	4016132	3977643	-	2176.0	1075	https://v10-1.orthodb.org/?query=461at7088	Histidine phosphatase superfamily, clade-2
464at7088	Complete	LR994551.1	12099814	12134058	+	2064.6	1222	https://v10-1.orthodb.org/?query=464at7088	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
467at7088	Complete	LR994559.1	14760154	14796496	+	2276.3	1194	https://v10-1.orthodb.org/?query=467at7088	PurM-like, C-terminal domain
468at7088	Complete	LR994560.1	5442219	5388996	-	2544.8	1388	https://v10-1.orthodb.org/?query=468at7088	Dbl homology (DH) domain
478at7088	Complete	LR994554.1	17499719	17540871	+	2273.3	1253	https://v10-1.orthodb.org/?query=478at7088	PDZ domain
479at7088	Complete	LR994566.1	4836625	4830940	-	2035.3	1354	https://v10-1.orthodb.org/?query=479at7088	Adenylyl cyclase class-3/4/guanylyl cyclase
481at7088	Complete	LR994556.1	10151062	10134262	-	2098.6	1113	https://v10-1.orthodb.org/?query=481at7088	PurM-like, C-terminal domain
486at7088	Complete	LR994560.1	12815911	12801102	-	1772.2	844	https://v10-1.orthodb.org/?query=486at7088	DNA topoisomerase, type IIA, subunit A/C-terminal
488at7088	Complete	LR994550.1	18659355	18622459	-	1675.0	1100	https://v10-1.orthodb.org/?query=488at7088	Ankyrin repeat
489at7088	Complete	LR994552.1	18497179	18512863	+	2586.5	2490	https://v10-1.orthodb.org/?query=489at7088	Zinc finger C2H2 superfamily
490at7088	Complete	LR994557.1	5064613	5041190	-	1567.3	1158	https://v10-1.orthodb.org/?query=490at7088	CLIP1, zinc knuckle
492at7088	Complete	LR994564.1	7627724	7635103	+	1689.8	924	https://v10-1.orthodb.org/?query=492at7088	Rho GTPase-activating protein domain
494at7088	Complete	LR994551.1	8351999	8383610	+	2349.7	1528	https://v10-1.orthodb.org/?query=494at7088	PWWP domain
495at7088	Complete	LR994546.1	5310292	5301510	-	2406.4	1287	https://v10-1.orthodb.org/?query=495at7088	Protein kinase domain
496at7088	Complete	LR994569.1	2711816	2836603	+	1919.1	1074	https://v10-1.orthodb.org/?query=496at7088	Immunoglobulin
498at7088	Complete	LR994553.1	2000644	1985149	-	1674.4	929	https://v10-1.orthodb.org/?query=498at7088	Aminoacyl-tRNA synthetase, class Ia
499at7088	Complete	LR994557.1	8077543	8086286	+	2000.6	956	https://v10-1.orthodb.org/?query=499at7088	RNA polymerase Rpb2, domain 2
504at7088	Complete	LR994556.1	10104612	10121646	+	2046.0	1201	https://v10-1.orthodb.org/?query=504at7088	Rab-GTPase-TBC domain
505at7088	Complete	LR994558.1	7322413	7314321	-	2098.0	1163	https://v10-1.orthodb.org/?query=505at7088	WD40/YVTN repeat-like-containing domain superfamily
506at7088	Complete	LR994547.1	10705833	10682274	-	1942.1	951	https://v10-1.orthodb.org/?query=506at7088	Ankyrin repeat
509at7088	Complete	LR994561.1	6784215	6788055	+	2108.7	1057	https://v10-1.orthodb.org/?query=509at7088	Leucine-rich repeat
511at7088	Complete	LR994558.1	13916240	13954756	+	2075.9	1156	https://v10-1.orthodb.org/?query=511at7088	SNF2-related, N-terminal domain
